iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:11:01 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.19 -1.3 -31.0 -34.4 -0.24 0.22 -1.54 37.425926 -122.151774 3.8 -1.7207 0.3566 -1.5527 -0.046 0.130 -0.373
1.23 -0.2 -27.8 -37.1 0.24 0.32 -1.86 37.425926 -122.151774 3.8 -1.8728 -0.3760 -1.5349 -0.044 0.071 -0.436
1.26 -0.2 -27.8 -37.1 0.32 0.16 -1.99 37.425926 -122.151774 3.8 -1.5052 -0.2703 -1.1816 -0.052 0.026 -0.473
1.29 2.3 -24.6 -39.1 0.35 0.08 -1.99 37.425926 -122.151774 3.8 -1.4409 0.0704 -1.4073 -0.054 -0.008 -0.509
1.32 2.3 -24.6 -39.1 0.55 0.02 -1.92 37.425926 -122.151774 3.8 -0.5709 -0.2491 -0.6848 -0.057 -0.053 -0.566
1.35 4.4 -20.3 -41.3 0.26 0.00 -1.59 37.425926 -122.151774 3.8 -0.2951 -0.1066 -0.1715 -0.065 -0.062 -0.576
1.38 4.4 -20.3 -41.3 0.21 0.03 -1.49 37.425926 -122.151774 3.8 -0.4688 -0.2845 -0.3706 -0.070 -0.074 -0.584
1.41 5.0 -19.6 -41.7 0.31 0.07 -1.34 37.425926 -122.151774 3.8 0.0650 0.0218 -0.1121 -0.076 -0.077 -0.596
1.44 5.0 -19.6 -41.7 0.29 0.10 -1.21 37.425926 -122.151774 3.8 0.2081 0.0682 0.0517 -0.075 -0.073 -0.595
1.48 6.2 -19.4 -42.0 0.50 0.15 -1.18 37.425926 -122.151774 3.8 0.5773 -0.7608 0.2290 -0.092 -0.062 -0.592
1.51 6.2 -19.4 -42.0 0.55 0.16 -1.05 37.425926 -122.151774 3.8 0.6442 -0.1309 0.3228 -0.104 -0.044 -0.582
1.54 6.2 -20.4 -40.7 0.55 0.17 -1.03 37.425926 -122.151774 3.8 0.4976 0.1886 0.4396 -0.101 -0.032 -0.570
1.57 6.2 -20.4 -40.7 0.76 0.19 -0.99 37.425926 -122.151774 3.8 0.4966 0.2655 0.3014 -0.099 -0.014 -0.557
1.60 5.3 -21.1 -40.5 0.65 0.21 -0.92 37.425926 -122.151774 3.8 0.7945 0.9258 0.4907 -0.077 0.003 -0.544
1.63 5.3 -21.1 -40.5 0.50 0.30 -0.96 37.425926 -122.151774 3.8 0.5222 0.1652 0.6461 -0.064 0.025 -0.523
1.66 4.6 -23.8 -39.3 0.56 0.34 -1.07 37.425926 -122.151774 3.8 -0.1117 1.5690 0.1900 -0.033 0.028 -0.510
1.69 4.6 -23.8 -39.3 0.31 0.30 -1.04 37.425926 -122.151774 3.8 0.2513 1.2795 1.2131 0.008 0.030 -0.492
1.73 4.9 -25.2 -38.8 -0.10 0.21 -1.03 37.425926 -122.151774 3.8 0.4776 0.1868 2.0603 0.022 0.042 -0.444
1.76 4.9 -25.2 -38.8 -0.25 0.06 -1.10 37.425926 -122.151774 1.6 -0.0455 0.5363 1.5012 0.025 0.052 -0.381
1.79 3.6 -25.6 -39.0 -0.59 -0.03 -1.26 37.425926 -122.151774 1.6 -0.4239 0.5980 1.6796 0.040 0.045 -0.340
1.82 3.6 -25.6 -39.0 -0.85 -0.13 -1.29 37.425926 -122.151774 1.6 0.3744 0.7376 1.5408 0.049 0.044 -0.277
1.85 2.1 -26.0 -39.1 -0.63 -0.16 -1.05 37.425926 -122.151774 1.6 -0.3306 1.0389 0.9258 0.085 0.057 -0.241
1.88 2.1 -26.0 -39.1 -0.47 -0.19 -1.07 37.425926 -122.151774 1.6 -0.6002 1.0681 0.8759 0.118 0.046 -0.217
1.91 2.1 -25.4 -40.0 -0.35 -0.20 -1.16 37.425926 -122.151774 1.6 -0.4786 0.2324 0.8985 0.131 0.034 -0.190
1.94 2.1 -25.4 -40.0 -0.29 -0.12 -1.05 37.425926 -122.151774 1.6 0.0011 0.0163 0.7003 0.128 0.029 -0.166
1.98 1.6 -24.3 -39.8 -0.30 -0.16 -0.98 37.425926 -122.151774 1.6 0.2951 -0.0846 1.0368 0.117 0.040 -0.143
2.01 1.6 -24.3 -39.8 -0.08 -0.15 -1.05 37.425926 -122.151774 1.6 -0.2229 -0.1506 0.5000 0.116 0.043 -0.108
2.04 1.4 -23.8 -39.5 -0.08 -0.04 -1.00 37.425926 -122.151774 1.6 0.0357 -0.6196 0.3632 0.093 0.042 -0.097
2.07 1.4 -23.8 -39.5 -0.06 -0.06 -0.99 37.425926 -122.151774 1.6 0.2622 -0.1732 0.6101 0.076 0.049 -0.085
2.10 -0.1 -24.0 -40.0 -0.10 -0.12 -0.98 37.425926 -122.151774 1.6 0.1793 -0.1031 0.5921 0.059 0.058 -0.059
2.13 -0.1 -24.0 -40.0 0.10 -0.05 -0.98 37.425926 -122.151774 1.6 0.0215 -0.3036 -0.0234 0.049 0.066 -0.053
2.16 -1.7 -23.5 -41.1 0.02 -0.07 -0.99 37.425926 -122.151774 1.6 0.1420 -0.3768 -0.1252 0.044 0.063 -0.057
2.19 -1.7 -23.5 -41.1 0.02 -0.07 -0.99 37.425926 -122.151774 1.6 -0.1973 0.0207 0.1919 0.034 0.066 -0.051
2.22 -1.6 -24.7 -41.9 0.05 -0.09 -1.03 37.425926 -122.151774 1.6 -0.0636 -0.2907 -0.0389 0.037 0.064 -0.050
2.26 -1.6 -24.7 -41.9 0.07 -0.05 -1.06 37.425926 -122.151774 1.6 0.0102 -0.2421 0.0735 0.029 0.062 -0.051
2.29 -2.3 -24.4 -42.3 0.06 -0.02 -1.08 37.425926 -122.151774 1.6 0.3816 0.0919 0.1212 0.028 0.066 -0.049
