iPhone Sensor Log from Crossbow started at Nov 18, 2011 1:59:30 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.60 -19.8 9.4 -40.4 -0.29 -0.13 -2.00 37.425069 -122.170706 41.0 0.1163 0.2705 0.0631 0.071 -0.065 -2.443
0.63 -18.7 10.2 -39.9 -0.08 0.13 -1.89 37.425069 -122.170706 41.0 0.4582 0.2517 -0.3401 0.082 -0.057 -2.450
0.66 -18.7 10.2 -39.9 0.23 0.25 -1.43 37.425069 -122.170706 41.0 1.3011 0.1920 -0.7191 0.085 -0.033 -2.468
0.69 -17.6 9.3 -41.5 0.11 0.30 -1.33 37.425069 -122.170706 41.0 1.3696 0.4789 -0.3663 0.093 0.004 -2.486
0.72 -17.6 9.3 -41.5 0.33 0.28 -0.68 37.425069 -122.170706 41.0 2.3310 0.1911 -0.4449 0.113 0.063 -2.503
0.75 -17.7 5.5 -42.6 0.50 0.28 -0.17 37.425069 -122.170706 41.0 2.7032 -0.0388 -0.3825 0.115 0.135 -2.525
0.79 -17.7 5.5 -42.6 0.15 0.10 -0.12 37.425069 -122.170706 41.0 1.7199 -0.1423 0.1850 0.113 0.191 -2.535
0.82 -18.2 -2.6 -42.6 0.20 0.06 -0.02 37.425069 -122.170706 41.0 1.2915 0.0540 0.4541 0.112 0.229 -2.527
0.85 -18.2 -2.6 -42.6 0.20 0.06 -0.02 37.425069 -122.170706 41.0 1.1931 -0.3777 -0.1038 0.105 0.275 -2.528
0.88 -18.9 -6.1 -41.8 0.27 0.03 0.04 37.425069 -122.170706 41.0 0.6994 -0.3222 0.1591 0.096 0.299 -2.532
0.91 -18.9 -6.1 -41.8 0.09 -0.07 -0.14 37.425069 -122.170706 41.0 -0.0362 -0.0529 0.1270 0.088 0.307 -2.521
0.94 -20.0 -7.7 -42.1 0.05 -0.12 -0.19 37.425069 -122.170706 41.0 0.3562 -0.4232 0.0260 0.080 0.312 -2.521
0.97 -20.0 -7.7 -42.1 -0.04 -0.15 -0.12 37.425069 -122.170706 41.0 0.0095 -0.1048 0.1424 0.070 0.318 -2.518
1.00 -20.2 -7.8 -43.1 -0.15 -0.13 -0.17 37.425069 -122.170706 41.0 -0.4321 -0.0469 -0.1232 0.075 0.309 -2.520
1.04 -20.2 -7.8 -43.1 -0.10 -0.24 -0.38 37.425069 -122.170706 41.0 -0.4035 -0.2669 -0.1999 0.070 0.294 -2.524
1.07 -19.6 -7.3 -43.1 -0.25 -0.12 -0.22 37.425069 -122.170706 41.0 0.1329 0.4215 -0.0456 0.086 0.295 -2.532
1.10 -19.6 -7.3 -43.1 -0.33 -0.15 -0.49 37.425069 -122.170706 41.0 -2.1377 -0.7779 -0.7730 0.083 0.258 -2.545
1.13 -19.7 -5.8 -42.4 -0.13 -0.14 -0.76 37.425069 -122.170706 41.0 -0.6517 -1.8433 -0.6125 0.043 0.221 -2.563
1.16 -19.7 -5.8 -42.4 -0.41 0.10 -0.60 37.425069 -122.170706 41.0 -0.0187 -0.3612 0.2200 0.015 0.213 -2.572
1.19 -21.7 -4.4 -42.0 -1.03 0.07 -0.77 37.425069 -122.170706 41.0 -1.2463 -1.1727 0.0984 -0.010 0.197 -2.562
1.22 -21.7 -4.4 -42.0 -0.35 0.11 -1.48 37.425069 -122.170706 41.0 -1.8218 -1.4439 -1.9980 -0.043 0.150 -2.594
1.26 -24.9 -2.5 -41.1 -0.53 0.21 -1.29 37.425069 -122.170706 41.0 -0.1665 -0.6088 -0.7910 -0.068 0.119 -2.664
1.29 -24.9 -2.5 -41.1 -0.34 0.31 -1.67 37.425069 -122.170706 41.0 -1.6992 -0.0680 -2.1172 -0.073 0.098 -2.704
1.32 -26.1 -1.8 -39.9 0.57 0.45 -1.55 37.425069 -122.170706 41.0 -0.7541 -0.6243 -2.7600 -0.074 0.051 -2.808
1.35 -26.1 -1.8 -39.9 0.61 0.20 -1.82 37.425069 -122.170706 41.0 -1.5839 -0.6270 -1.9676 -0.089 0.028 -2.870
1.38 -26.3 -2.5 -38.2 0.49 0.08 -1.74 37.425073 -122.170700 41.3 -1.0923 -0.9875 -1.3075 -0.108 -0.008 -2.918
1.41 -26.3 -2.5 -38.2 0.56 0.07 -1.78 37.425073 -122.170700 41.3 -0.9646 -1.2063 -1.2613 -0.143 -0.028 -2.952
1.44 -27.8 -2.6 -37.7 0.52 0.03 -1.50 37.425073 -122.170700 41.3 -0.3563 0.2422 -0.8448 -0.159 -0.050 -3.009
1.47 -27.8 -2.6 -37.7 0.45 0.01 -1.27 37.425073 -122.170700 41.3 -0.0314 -0.0017 -0.6095 -0.157 -0.050 -3.026
1.51 -29.2 -3.3 -37.3 0.56 0.05 -1.26 37.425073 -122.170700 41.3 -0.1774 0.0306 -0.7235 -0.160 -0.051 -3.046
1.54 -29.2 -3.3 -37.3 0.39 0.02 -1.27 37.425073 -122.170700 41.3 0.1748 0.0926 0.3123 -0.158 -0.047 -3.051
1.57 -28.7 -4.6 -37.6 0.50 0.11 -1.27 37.425073 -122.170700 41.3 0.0653 0.0165 0.1743 -0.156 -0.047 -3.044
1.60 -28.7 -4.6 -37.6 0.52 0.14 -1.10 37.425073 -122.170700 41.3 0.7325 0.5382 0.4539 -0.154 -0.030 -3.032
1.63 -29.3 -4.4 -37.8 0.60 0.20 -1.00 37.425073 -122.170700 41.3 0.6687 0.7867 0.6176 -0.130 -0.013 -3.014
1.66 -29.3 -4.4 -37.8 0.97 0.30 -1.16 37.425073 -122.170700 41.3 0.6268 -0.2124 0.5989 -0.124 0.002 -2.996
1.69 -28.7 -3.9 -37.4 0.65 0.24 -0.94 37.425073 -122.170700 41.3 0.5898 1.1975 1.1514 -0.127 0.016 -2.969
1.72 -28.7 -3.9 -37.4 0.41 0.16 -0.85 37.425073 -122.170700 41.3 0.4035 1.2304 1.6281 -0.087 0.025 -2.931
1.76 -27.0 -3.4 -38.5 0.42 0.25 -1.02 37.425073 -122.170700 41.3 0.3491 -0.9323 1.2169 -0.096 0.036 -2.875
1.79 -27.0 -3.4 -38.5 -0.08 0.21 -0.98 37.425073 -122.170700 41.3 0.1225 2.2345 1.0933 -0.042 0.032 -2.838
1.82 -25.3 -1.9 -39.4 -0.53 0.10 -1.20 37.425073 -122.170700 41.3 0.4722 -0.1891 1.5990 -0.026 0.038 -2.802
1.85 -25.3 -1.9 -39.4 -0.53 0.10 -1.20 37.425073 -122.170700 41.3 -0.5873 0.9326 1.4513 -0.034 0.033 -2.747
1.88 -24.4 -0.6 -39.5 -0.80 0.00 -1.32 37.425073 -122.170700 41.3 0.0491 1.0971 1.3005 0.001 0.026 -2.712
1.91 -24.4 -0.6 -39.5 -1.03 -0.09 -1.26 37.425073 -122.170700 41.3 0.2887 -0.0383 1.4742 0.008 0.032 -2.673
1.94 -22.9 1.6 -40.2 -0.91 -0.07 -1.04 37.425073 -122.170700 41.3 -0.0457 0.8402 0.2237 0.029 0.044 -2.643
1.97 -22.9 1.6 -40.2 -0.51 -0.09 -1.15 37.425073 -122.170700 41.3 0.3669 -0.2125 0.5351 0.037 0.046 -2.636
2.01 -22.7 1.8 -40.8 -0.49 -0.05 -1.00 37.425073 -122.170700 41.3 0.7601 -0.2779 0.9172 0.024 0.065 -2.614
2.04 -22.7 1.8 -40.8 -0.43 -0.12 -1.03 37.425073 -122.170700 41.3 0.0697 0.2115 0.4059 0.019 0.078 -2.592
2.07 -22.0 1.7 -40.9 -0.15 -0.12 -0.99 37.425073 -122.170700 41.3 0.2685 0.0617 0.2672 -0.003 0.088 -2.582
2.10 -22.0 1.7 -40.9 -0.10 -0.10 -1.01 37.425073 -122.170700 41.3 0.0355 0.3380 0.4859 -0.012 0.095 -2.571
2.13 -21.4 2.9 -41.5 -0.25 -0.12 -0.95 37.425073 -122.170700 41.3 0.3235 -0.6549 0.3701 -0.047 0.106 -2.546
2.16 -21.4 2.9 -41.5 -0.07 -0.14 -0.97 37.425073 -122.170700 41.3 -0.1418 -0.2397 0.0153 -0.062 0.109 -2.543
2.19 -21.5 2.4 -43.1 0.00 -0.10 -1.04 37.425073 -122.170700 41.3 -0.1338 0.4848 0.4067 -0.049 0.102 -2.539
2.22 -21.5 2.4 -43.1 -0.07 -0.14 -0.97 37.425073 -122.170700 41.3 0.3302 -0.2245 0.4205 -0.051 0.105 -2.526
2.25 -21.4 2.5 -44.0 0.00 -0.10 -0.91 37.425073 -122.170700 41.3 0.3752 -0.3555 0.0017 -0.061 0.116 -2.522
2.29 -21.4 2.5 -44.0 -0.03 -0.11 -1.05 37.425073 -122.170700 41.3 -0.3362 0.2728 0.2216 -0.056 0.113 -2.519
2.32 -21.4 2.2 -43.7 -0.04 -0.13 -1.06 37.425073 -122.170700 41.3 0.0167 -0.0297 0.0521 -0.052 0.106 -2.513
2.35 -21.4 2.2 -43.7 0.05 -0.11 -0.98 37.425073 -122.170700 41.3 0.1615 0.1657 -0.0773 -0.043 0.110 -2.516
2.38 -21.7 1.8 -44.3 -0.02 -0.14 -1.01 37.425073 -122.170700 40.6 -0.0269 0.2856 0.2130 -0.030 0.114 -2.514
2.41 -21.7 1.8 -44.3 0.01 -0.12 -1.03 37.425073 -122.170700 40.6 0.0185 -0.1156 -0.0215 -0.026 0.114 -2.512
2.44 -22.1 2.6 -44.5 0.07 -0.09 -1.05 37.425073 -122.170700 40.6 0.0580 0.0225 -0.1480 -0.025 0.115 -2.516
2.47 -22.1 2.6 -44.5 -0.03 -0.10 -0.98 37.425073 -122.170700 40.6 0.0288 0.4718 0.2016 -0.007 0.111 -2.517
2.51 -21.3 3.3 -44.5 0.09 -0.14 -1.02 37.425073 -122.170700 40.6 -0.0305 0.2542 -0.1180 0.004 0.111 -2.516
