iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:05:11 AM Pacific Standard Time.
1.78 -32.6 2.5 -6.1 0.83 2.02 -0.40 37.428063 -122.174250 35.0 0.8898 -1.0614 7.0600 0.126 -0.088 2.318
1.81 -23.4 21.6 -12.6 1.04 2.02 -0.33 37.428063 -122.174250 35.0 0.5715 -1.1262 7.8762 0.096 -0.031 2.591
1.85 -23.4 21.6 -12.6 0.95 2.02 -0.11 37.428063 -122.174250 35.0 0.5741 -0.8256 9.1347 0.073 0.005 2.827
1.88 -11.9 27.9 -16.9 0.37 2.01 0.36 37.428063 -122.174250 35.0 0.3333 0.0032 10.2949 0.057 0.034 3.100
1.91 -11.9 27.9 -16.9 -0.43 1.98 -0.47 37.428063 -122.174250 35.0 -0.8466 1.8476 10.1907 0.070 0.048 -2.894
1.94 6.4 25.4 -15.9 -1.71 1.94 -2.01 37.428063 -122.174250 35.0 -4.1024 0.8076 9.4781 0.134 -0.019 -2.527
1.97 6.4 25.4 -15.9 -1.95 1.93 -2.01 37.428063 -122.174250 35.0 -1.8272 -0.2648 7.1892 0.143 -0.086 -2.186
2.00 15.4 20.4 -10.7 -1.96 1.05 -1.68 37.428063 -122.174250 35.0 0.1376 1.1543 3.2918 0.172 -0.082 -2.052
2.03 15.4 20.4 -10.7 -1.61 0.58 -1.25 37.428063 -122.174250 35.0 1.3274 0.6835 1.3326 0.206 -0.046 -2.000
2.06 18.8 15.7 -7.0 -0.58 0.49 -0.69 37.428063 -122.174250 35.0 1.8706 -0.4954 -1.2174 0.204 0.013 -2.020
2.10 18.8 15.7 -7.0 0.27 0.38 -0.54 37.428063 -122.174250 35.0 0.5434 -1.1028 -1.5542 0.180 0.038 -2.067
2.13 17.8 15.4 -7.3 0.60 0.24 -1.27 37.428063 -122.174250 35.0 -1.1634 -0.2239 -1.2703 0.165 0.019 -2.105
2.16 17.8 15.4 -7.3 0.17 0.09 -1.44 37.428063 -122.174250 35.0 -2.4261 0.0116 -0.4273 0.167 -0.039 -2.118
2.19 16.6 16.3 -7.1 -0.04 0.11 -1.00 37.428063 -122.174250 35.0 -0.6729 -0.7303 0.1655 0.142 -0.099 -2.105
2.22 16.6 16.3 -7.1 0.12 0.05 -1.09 37.428063 -122.174250 35.0 -0.0957 -0.3458 -0.1517 0.120 -0.099 -2.105
2.25 16.6 16.3 -6.4 0.14 0.07 -1.08 37.428063 -122.174250 35.0 0.0493 0.2999 -0.0894 0.120 -0.096 -2.108
2.28 16.6 16.3 -6.4 0.22 0.09 -0.92 37.428063 -122.174250 35.0 -0.0741 -0.0148 0.0732 0.130 -0.096 -2.107
2.31 16.9 16.3 -6.4 0.15 0.03 -1.02 37.428063 -122.174250 35.0 0.0876 0.1391 0.0581 0.139 -0.088 -2.102
2.35 16.9 16.3 -6.4 0.16 0.03 -0.98 37.428063 -122.174250 35.0 0.1485 0.1993 0.0962 0.148 -0.080 -2.101
2.38 16.4 16.1 -7.1 0.16 0.05 -1.03 37.428063 -122.174250 35.0 0.1914 0.0718 0.0707 0.150 -0.070 -2.099
2.41 16.4 16.1 -7.1 0.11 0.05 -0.98 37.428063 -122.174250 35.0 0.1398 -0.0587 0.0510 0.149 -0.064 -2.098
2.44 16.1 15.8 -6.6 0.11 0.05 -0.96 37.428063 -122.174250 35.0 0.0748 -0.0174 -0.0346 0.142 -0.059 -2.099
2.47 16.1 15.8 -6.6 0.13 0.07 -0.91 37.428063 -122.174250 35.0 0.0407 0.0205 -0.0433 0.141 -0.057 -2.101
2.50 16.9 15.4 -6.5 0.10 0.09 -1.13 37.428063 -122.174250 35.0 -0.1425 -0.0261 -0.0205 0.137 -0.056 -2.102
