iPhone Sensor Log from Crossbow started at Nov 18, 2011 2:00:45 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.79 -25.1 -5.8 -39.8 0.42 0.08 -0.14 37.425074 -122.170770 30.3 0.7357 0.6090 -0.5466 -0.039 0.376 -2.882
0.82 -25.1 -5.8 -39.8 0.34 0.02 0.00 37.425074 -122.170770 30.3 0.8686 -0.1209 -0.0999 -0.033 0.394 -2.891
0.85 -25.3 -10.9 -38.4 0.23 -0.14 -0.05 37.425073 -122.170767 30.1 0.5925 -0.0523 -0.0573 -0.034 0.415 -2.892
0.88 -25.3 -10.9 -38.4 0.10 -0.18 -0.11 37.425073 -122.170767 30.1 0.3731 -0.7272 -0.0381 -0.053 0.433 -2.894
0.91 -25.4 -13.9 -38.2 0.02 -0.20 -0.10 37.425073 -122.170767 30.1 0.2663 -0.6275 -0.1082 -0.072 0.442 -2.896
0.94 -25.4 -13.9 -38.2 -0.02 -0.24 -0.15 37.425073 -122.170767 30.1 0.0709 -0.1558 -0.2484 -0.078 0.447 -2.901
0.97 -26.9 -14.7 -37.6 -0.03 -0.22 -0.20 37.425073 -122.170767 30.1 0.1078 -0.3614 -0.2991 -0.083 0.447 -2.915
1.00 -26.9 -14.7 -37.6 -0.22 -0.19 0.03 37.425073 -122.170767 30.1 0.5243 -0.5147 0.0262 -0.094 0.457 -2.918
1.04 -28.0 -15.3 -37.0 -0.12 -0.32 -0.36 37.425073 -122.170767 30.1 -1.1328 -0.4780 -0.5197 -0.105 0.444 -2.931
1.07 -28.0 -15.3 -37.0 -0.23 -0.17 -0.41 37.425073 -122.170767 30.1 -0.1886 -0.9036 0.0097 -0.125 0.415 -2.946
1.10 -29.0 -14.9 -36.6 -0.62 -0.04 -0.22 37.425073 -122.170767 30.1 0.6324 -0.7788 0.5957 -0.152 0.427 -2.933
1.13 -29.0 -14.9 -36.6 -0.37 -0.18 -0.90 37.425073 -122.170767 30.1 -2.2005 0.1797 -0.5853 -0.167 0.399 -2.934
1.16 -30.1 -13.9 -35.8 -0.35 -0.07 -1.03 37.425073 -122.170767 30.1 -1.8670 -0.3672 -1.1207 -0.151 0.342 -2.974
1.19 -30.1 -13.9 -35.8 -0.52 0.05 -1.04 37.425073 -122.170767 30.1 -0.4116 -1.4905 -0.3947 -0.175 0.321 -2.996
1.22 -30.8 -13.4 -35.3 -0.50 0.10 -1.26 37.425073 -122.170767 30.1 -1.4360 -0.2548 -1.1056 -0.187 0.289 -3.037
1.25 -30.8 -13.4 -35.3 -0.06 0.07 -1.56 37.425073 -122.170767 30.1 -1.8242 -1.1458 -1.6129 -0.199 0.252 -3.084
1.29 -31.0 -11.5 -34.3 0.10 0.08 -1.54 37.425073 -122.170767 30.1 -1.9631 0.6624 -2.1203 -0.189 0.211 3.137
1.32 -31.0 -11.5 -34.3 0.40 -0.05 -1.97 37.425073 -122.170767 30.1 -1.8573 0.5723 -2.1355 -0.139 0.161 3.048
1.35 -30.5 -10.9 -35.8 0.53 -0.08 -1.99 37.425073 -122.170767 30.1 -1.8164 -0.7404 -2.1895 -0.137 0.119 2.984
1.38 -30.5 -10.9 -35.8 0.53 -0.08 -1.99 37.425073 -122.170767 30.1 -0.8420 0.2098 -1.0939 -0.152 0.079 2.904
1.41 -30.2 -10.1 -37.0 0.33 -0.17 -1.86 37.425073 -122.170767 30.1 -0.5233 0.3073 -0.8109 -0.140 0.064 2.878
1.44 -30.2 -10.1 -37.0 0.29 -0.22 -1.65 37.425073 -122.170767 30.1 -0.0951 0.1681 -0.7316 -0.134 0.060 2.857
1.47 -28.5 -10.5 -38.2 0.37 -0.17 -1.48 37.425073 -122.170767 30.1 0.3764 0.7336 -0.7672 -0.114 0.069 2.829
1.50 -28.5 -10.5 -38.2 0.43 -0.08 -1.23 37.425073 -122.170767 30.1 0.5766 -0.1173 -0.2319 -0.105 0.084 2.817
1.54 -27.2 -11.6 -38.5 0.45 -0.05 -1.08 37.425073 -122.170767 30.1 0.4310 -1.0202 0.1514 -0.124 0.097 2.820
1.57 -27.2 -11.6 -38.5 0.60 -0.01 -1.14 37.425073 -122.170767 30.1 0.7782 -0.1462 0.7490 -0.146 0.114 2.836
1.60 -28.1 -13.3 -37.5 0.42 0.09 -0.88 37.425073 -122.170767 30.1 0.6499 -0.0781 1.0498 -0.149 0.129 2.864
1.63 -28.1 -13.3 -37.5 0.44 0.09 -0.90 37.425073 -122.170767 30.1 0.1134 -0.7084 0.8667 -0.157 0.132 2.890
1.66 -29.7 -13.2 -36.3 0.51 0.20 -1.05 37.425073 -122.170767 30.1 0.4101 -0.2921 0.9356 -0.187 0.131 2.921
1.69 -29.7 -13.2 -36.3 0.49 0.20 -0.99 37.425073 -122.170767 30.1 0.1550 1.4348 0.8388 -0.172 0.135 2.944
1.73 -30.5 -12.2 -35.9 0.41 0.19 -0.96 37.425073 -122.170767 30.1 -0.1031 0.1915 1.1759 -0.129 0.124 2.983
1.75 -30.5 -12.2 -35.9 0.17 0.29 -1.11 37.425073 -122.170767 30.1 -0.4626 -0.7951 1.4971 -0.149 0.112 3.017
1.79 -30.2 -11.0 -35.9 -0.01 0.20 -1.16 37.425073 -122.170767 30.1 0.2630 1.4896 1.4229 -0.142 0.102 3.057
1.82 -30.2 -11.0 -35.9 -0.19 0.11 -1.15 37.425073 -122.170767 30.1 0.1139 1.5773 1.4814 -0.081 0.107 3.106
1.85 -29.0 -8.5 -36.6 -0.33 0.06 -1.15 37.425072 -122.170764 31.7 0.2121 0.1269 1.6170 -0.066 0.107 -3.136
1.88 -29.0 -8.5 -36.6 -0.55 0.01 -1.28 37.425072 -122.170764 31.7 0.0301 0.0515 1.6397 -0.073 0.109 -3.093
1.91 -26.8 -5.8 -37.7 -0.90 -0.11 -1.21 37.425072 -122.170764 31.7 0.1801 1.5760 1.3961 -0.035 0.106 -3.018
1.94 -26.8 -5.8 -37.7 -0.90 -0.19 -1.14 37.425072 -122.170764 31.7 0.3542 0.4373 1.4288 -0.013 0.112 -2.982
1.97 -25.5 -3.8 -38.7 -0.77 -0.11 -0.97 37.425072 -122.170764 31.7 0.4265 0.5299 0.9007 -0.010 0.123 -2.950
2.00 -25.5 -3.8 -38.7 -0.46 -0.20 -1.13 37.425072 -122.170764 31.7 -0.5649 1.2868 0.1595 0.032 0.117 -2.938
2.04 -23.7 -0.4 -40.6 -0.44 -0.17 -0.90 37.425072 -122.170764 31.7 0.2856 0.4564 0.4801 0.050 0.113 -2.930
2.07 -23.7 -0.4 -40.6 -0.35 -0.20 -0.88 37.425072 -122.170764 31.7 0.5758 -0.1535 0.7163 0.041 0.130 -2.912
2.10 -22.6 0.1 -41.8 -0.25 -0.20 -0.89 37.425072 -122.170764 31.7 -0.0063 -0.1970 0.2822 0.018 0.142 -2.887
2.13 -22.6 0.1 -41.8 -0.26 -0.19 -0.99 37.425072 -122.170764 31.7 -0.0550 -0.5178 0.1397 -0.041 0.150 -2.876
2.16 -22.7 -0.5 -42.8 -0.15 -0.19 -1.02 37.425072 -122.170764 31.7 0.0067 -0.0621 0.5619 -0.068 0.148 -2.864
2.19 -22.7 -0.5 -42.8 -0.14 -0.20 -1.03 37.425072 -122.170764 31.7 -0.0322 0.3560 0.6127 -0.067 0.150 -2.847
2.22 -23.9 -0.3 -42.5 -0.12 -0.15 -1.04 37.425072 -122.170764 31.7 -0.1662 0.2454 0.3270 -0.062 0.145 -2.835
2.26 -23.9 -0.3 -42.5 -0.07 -0.17 -1.00 37.425072 -122.170764 31.7 0.1840 0.0070 0.4986 -0.066 0.147 -2.822
2.29 -23.1 1.1 -43.5 -0.02 -0.15 -1.02 37.425072 -122.170764 31.7 -0.0295 0.4350 0.4445 -0.060 0.151 -2.803
2.32 -23.1 1.1 -43.5 -0.03 -0.13 -1.00 37.425072 -122.170764 31.7 -0.0766 0.2808 0.3810 -0.050 0.147 -2.793
2.35 -21.9 1.7 -44.0 0.00 -0.15 -1.02 37.425072 -122.170764 31.7 0.1174 0.2938 0.4135 -0.040 0.146 -2.781
2.38 -21.9 1.7 -44.0 -0.03 -0.16 -1.01 37.425072 -122.170764 31.7 0.0785 0.3955 0.4666 -0.031 0.148 -2.769
2.41 -20.4 1.7 -44.5 -0.03 -0.16 -1.01 37.425072 -122.170764 31.7 0.1868 0.1436 0.2537 -0.026 0.151 -2.759
2.44 -20.4 1.7 -44.5 0.00 -0.14 -0.97 37.425072 -122.170764 31.7 -0.0046 -0.0815 0.0305 -0.024 0.155 -2.757
2.47 -18.6 2.1 -43.6 0.02 -0.14 -0.95 37.425072 -122.170764 31.7 -0.1434 0.0989 0.1241 -0.020 0.152 -2.756
2.51 -18.6 2.1 -43.6 0.02 -0.17 -0.99 37.425072 -122.170764 31.7 -0.1181 0.0283 0.1579 -0.016 0.149 -2.753
2.54 -17.3 2.4 -44.4 0.01 -0.15 -0.98 37.425072 -122.170764 31.7 0.0056 -0.1200 -0.0992 -0.019 0.149 -2.752
2.57 -17.3 2.4 -44.4 0.05 -0.14 -1.03 37.425072 -122.170764 31.7 -0.0971 0.1260 -0.1342 -0.014 0.146 -2.757
2.60 -17.3 2.0 -44.8 0.03 -0.15 -0.98 37.425072 -122.170764 31.7 0.1459 0.0061 0.0928 -0.007 0.150 -2.758
2.63 -17.3 2.0 -44.8 0.02 -0.16 -1.02 37.425072 -122.170764 31.7 -0.2491 0.1122 -0.1800 -0.002 0.147 -2.760
2.66 -17.9 0.9 -43.4 0.08 -0.14 -1.03 37.425072 -122.170764 31.7 -0.0305 0.0072 -0.1869 0.004 0.143 -2.767
2.69 -17.9 0.9 -43.4 0.05 -0.12 -1.04 37.425072 -122.170764 31.7 0.0280 -0.1025 -0.0086 0.005 0.142 -2.770
2.72 -18.6 1.5 -43.3 0.03 -0.13 -1.00 37.425072 -122.170764 31.7 0.0571 0.0550 0.0657 0.006 0.143 -2.768
2.76 -18.6 1.5 -43.3 0.03 -0.15 -1.01 37.425072 -122.170764 31.7 0.0688 -0.1324 -0.0081 0.005 0.145 -2.768
2.79 -18.4 2.5 -44.0 0.05 -0.14 -1.00 37.425072 -122.170764 31.7 -0.1404 0.2256 -0.1733 0.008 0.142 -2.775
2.82 -18.4 2.5 -44.0 0.05 -0.14 -1.07 37.425072 -122.170764 31.7 -0.1541 0.2117 -0.0328 0.017 0.137 -2.778
2.85 -17.8 1.2 -44.0 0.03 -0.14 -1.04 37.425072 -122.170764 30.1 0.2764 -0.2555 0.0621 0.016 0.139 -2.777
2.88 -17.8 1.2 -44.0 0.04 -0.14 -1.00 37.425072 -122.170764 30.1 0.1656 0.0210 -0.0741 0.010 0.150 -2.779
2.91 -18.2 0.7 -43.7 0.06 -0.15 -1.00 37.425072 -122.170764 30.1 -0.1077 0.4134 -0.1165 0.020 0.149 -2.782
2.94 -18.2 0.7 -43.7 0.04 -0.15 -0.98 37.425072 -122.170764 30.1 0.0763 -0.2672 0.0583 0.024 0.147 -2.783
2.97 -19.0 1.1 -42.4 0.03 -0.14 -1.01 37.425072 -122.170764 30.1 0.1280 -0.2487 -0.0262 0.016 0.149 -2.783
3.00 -19.0 1.1 -42.4 0.05 -0.15 -0.99 37.425072 -122.170764 30.1 0.0414 0.1661 -0.0241 0.017 0.151 -2.785
3.04 -18.2 0.9 -42.8 0.03 -0.15 -1.00 37.425072 -122.170764 30.1 -0.0158 -0.0170 0.0747 0.022 0.151 -2.784
3.07 -18.2 0.9 -42.8 0.04 -0.16 -1.03 37.425072 -122.170764 30.1 -0.0309 -0.0438 -0.0217 0.020 0.150 -2.784
3.10 -18.3 1.4 -43.5 0.08 -0.15 -1.00 37.425072 -122.170764 30.1 -0.0333 0.0543 -0.1388 0.024 0.148 -2.787
