iPhone Sensor Log from Crossbow started at Nov 18, 2011 2:00:06 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.25 -31.1 -3.9 -35.8 0.58 0.03 -1.64 37.425086 -122.170743 41.0 -0.6895 0.0476 -0.6645 -0.242 -0.060 3.091
1.29 -31.8 -3.4 -35.8 0.33 0.03 -1.42 37.425086 -122.170743 41.0 -0.1239 0.3074 -0.1883 -0.237 -0.066 3.076
1.32 -31.8 -3.4 -35.8 0.17 0.00 -1.34 37.425086 -122.170743 41.0 0.0947 0.0034 0.0032 -0.233 -0.066 3.074
1.35 -32.5 -3.9 -35.6 0.30 0.05 -1.29 37.425086 -122.170743 41.0 0.6056 0.2672 -0.3626 -0.230 -0.052 3.070
1.38 -32.5 -3.9 -35.6 0.38 0.13 -0.98 37.425086 -122.170743 41.0 1.3507 -0.4341 0.1532 -0.230 -0.024 3.074
1.41 -32.3 -5.2 -35.6 0.26 0.07 -1.09 37.425086 -122.170743 41.0 0.8686 -0.4319 0.5705 -0.243 0.003 3.093
1.44 -32.3 -5.2 -35.6 0.32 0.12 -1.19 37.425086 -122.170743 41.0 0.4885 1.0228 0.1316 -0.238 0.020 3.113
1.47 -32.1 -5.8 -35.5 0.43 0.11 -1.06 37.425086 -122.170743 40.7 0.8917 0.8525 0.5231 -0.208 0.035 3.123
1.50 -32.1 -5.8 -35.5 0.64 0.26 -0.85 37.425086 -122.170743 40.7 1.3014 -1.0448 1.1633 -0.219 0.060 -3.129
1.54 -32.3 -6.9 -35.5 0.75 0.29 -1.07 37.425086 -122.170743 40.7 -0.0075 2.0105 0.4351 -0.207 0.077 -3.100
1.57 -32.3 -6.9 -35.5 0.94 0.52 -0.99 37.425086 -122.170743 40.7 -0.2018 1.0020 0.8268 -0.157 0.069 -3.085
1.60 -31.8 -7.1 -36.3 0.67 0.51 -1.00 37.425086 -122.170743 40.7 0.3697 0.8412 1.3948 -0.143 0.071 -3.039
1.63 -31.8 -7.1 -36.3 0.11 0.29 -1.28 37.425086 -122.170743 40.7 -0.5177 2.0079 1.3425 -0.081 0.061 -2.994
1.66 -28.2 -5.2 -38.3 -0.80 0.08 -1.42 37.425086 -122.170743 40.7 -0.4403 1.1745 1.6563 -0.044 0.046 -2.953
1.69 -28.2 -5.2 -38.3 -1.27 -0.14 -1.51 37.425086 -122.170743 40.7 -0.1752 1.3654 1.4044 -0.010 0.034 -2.900
1.72 -24.9 -3.2 -38.9 -1.35 -0.23 -1.51 37.425086 -122.170743 40.7 0.3217 1.4721 1.1188 0.035 0.038 -2.867
1.75 -24.9 -3.2 -38.9 -0.96 -0.23 -1.28 37.425086 -122.170743 40.7 0.7142 1.0554 0.3408 0.063 0.053 -2.849
1.79 -21.0 -0.8 -40.0 -0.59 -0.21 -1.07 37.425086 -122.170743 40.7 0.6867 0.1709 0.2094 0.093 0.081 -2.842
1.82 -21.0 -0.8 -40.0 -0.46 -0.24 -1.01 37.425086 -122.170743 40.7 0.7426 -0.1718 0.3245 0.090 0.102 -2.838
1.85 -20.4 -1.2 -41.4 -0.28 -0.24 -0.92 37.425086 -122.170743 40.7 0.6512 -0.0830 0.6666 0.082 0.122 -2.825
1.88 -20.4 -1.2 -41.4 -0.28 -0.24 -0.92 37.425086 -122.170743 40.7 0.4910 -0.4672 0.6157 0.065 0.147 -2.803
1.91 -21.0 -2.1 -41.9 -0.16 -0.20 -0.99 37.425086 -122.170743 40.7 -0.0053 -0.6091 0.4158 0.040 0.152 -2.788
1.94 -21.0 -2.1 -41.9 -0.12 -0.13 -0.93 37.425086 -122.170743 40.7 0.3000 -0.6613 0.5763 0.018 0.155 -2.776
1.97 -21.4 -2.1 -41.5 -0.14 -0.21 -0.92 37.425086 -122.170743 40.7 0.0726 -0.0857 0.5837 -0.001 0.167 -2.742
2.01 -21.4 -2.1 -41.5 -0.08 -0.19 -1.00 37.425086 -122.170743 40.7 -0.0809 -0.0963 0.2767 -0.009 0.167 -2.732
2.04 -22.3 -2.1 -40.8 -0.04 -0.20 -1.06 37.425086 -122.170743 40.7 0.3430 -0.1264 0.4148 -0.025 0.172 -2.719
2.07 -22.3 -2.1 -40.8 -0.07 -0.21 -0.96 37.425086 -122.170743 40.7 0.0915 0.2991 0.2602 -0.022 0.187 -2.709
2.10 -22.6 -2.5 -39.8 0.01 -0.22 -0.99 37.425086 -122.170743 40.7 -0.0564 0.1613 0.1991 -0.016 0.189 -2.704
2.13 -22.6 -2.5 -39.8 -0.01 -0.20 -1.03 37.425086 -122.170743 40.7 -0.2077 0.3476 0.0782 -0.010 0.185 -2.699
2.16 -22.2 -1.8 -41.5 -0.06 -0.18 -1.00 37.425086 -122.170743 40.7 0.1929 0.1918 0.1604 -0.000 0.185 -2.696
2.19 -22.2 -1.8 -41.5 0.01 -0.20 -0.96 37.425086 -122.170743 40.7 0.1327 -0.3119 0.0806 -0.007 0.192 -2.692
2.22 -21.2 -1.6 -43.2 0.00 -0.18 -1.00 37.425086 -122.170743 40.7 -0.1705 0.3181 -0.2291 -0.005 0.189 -2.697
2.25 -21.2 -1.6 -43.2 0.00 -0.19 -1.05 37.425086 -122.170743 40.7 -0.0801 0.0170 -0.0815 0.001 0.182 -2.702
2.29 -20.9 -1.8 -44.0 0.01 -0.16 -0.98 37.425086 -122.170743 40.7 0.1658 -0.0710 -0.0481 -0.001 0.184 -2.703
2.32 -20.9 -1.8 -44.0 0.05 -0.17 -0.99 37.425086 -122.170743 40.7 -0.2103 0.2187 -0.0819 0.009 0.178 -2.709
2.35 -21.1 -0.7 -44.7 0.01 -0.18 -1.07 37.425086 -122.170743 40.7 -0.1949 -0.0579 -0.0795 0.011 0.170 -2.711
2.38 -21.1 -0.7 -44.7 0.03 -0.12 -0.99 37.425086 -122.170743 40.7 0.0683 -0.1250 -0.2011 0.009 0.168 -2.716
2.41 -21.1 -0.8 -44.7 0.08 -0.15 -1.00 37.425086 -122.170743 40.7 -0.0062 0.1160 -0.0672 0.013 0.163 -2.723
2.44 -21.1 -0.8 -44.7 0.05 -0.16 -1.00 37.425086 -122.170743 40.7 0.0526 0.2736 0.0920 0.023 0.165 -2.723
2.47 -20.2 -1.3 -44.0 0.04 -0.13 -1.02 37.425086 -122.170743 42.0 0.1459 -0.2540 0.0098 0.021 0.166 -2.720
