iPhone Sensor Log from Crossbow started at Nov 18, 2011 2:01:11 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.73 -21.2 -1.8 -40.8 -1.01 -0.11 -1.17 37.425047 -122.170767 17.2 0.3154 0.5726 1.0954 0.091 0.062 3.129
1.76 -21.2 -1.8 -40.8 -1.01 -0.11 -1.17 37.425047 -122.170767 17.2 0.2855 0.3846 1.2494 0.096 0.073 -3.121
1.79 -20.0 -0.4 -41.1 -0.83 -0.28 -1.17 37.425047 -122.170767 17.2 0.3186 -0.1012 0.8634 0.102 0.082 -3.097
1.82 -20.0 -0.4 -41.1 -0.66 -0.23 -0.99 37.425047 -122.170767 17.2 0.5815 -0.4854 1.1512 0.076 0.106 -3.061
1.85 -20.2 0.1 -41.7 -0.43 -0.29 -0.98 37.425047 -122.170767 17.2 0.0927 0.1349 0.7860 0.072 0.115 -3.037
1.88 -20.2 0.1 -41.7 -0.41 -0.28 -1.05 37.425047 -122.170767 17.2 -0.2752 -0.1908 0.7466 0.065 0.113 -3.008
1.91 -20.9 0.7 -41.8 -0.36 -0.20 -1.17 37.425047 -122.170767 17.2 -0.1236 0.1019 -0.0677 0.054 0.105 -2.997
1.95 -20.9 0.7 -41.8 -0.08 -0.15 -1.00 37.425047 -122.170767 17.2 0.4648 -0.1547 0.2401 0.035 0.116 -2.995
1.98 -20.8 1.5 -41.7 -0.17 -0.17 -0.88 37.425047 -122.170767 17.2 0.3338 -0.4615 0.6617 0.016 0.127 -2.981
2.01 -20.8 1.5 -41.7 -0.20 -0.11 -1.04 37.425047 -122.170767 17.2 -0.3476 -0.5749 0.2402 -0.011 0.127 -2.961
2.04 -21.4 1.8 -41.2 -0.16 -0.14 -1.10 37.425047 -122.170767 17.2 -0.2028 -0.8475 0.2600 -0.032 0.119 -2.957
2.07 -21.4 1.8 -41.2 -0.13 -0.16 -1.04 37.425047 -122.170767 17.2 0.0017 0.2575 0.2890 -0.049 0.118 -2.942
2.10 -23.3 2.0 -41.7 -0.11 -0.17 -1.00 37.425047 -122.170767 17.2 -0.0965 0.0423 0.1336 -0.047 0.120 -2.937
2.13 -23.3 2.0 -41.7 -0.06 -0.09 -1.07 37.425047 -122.170767 17.2 0.0563 -0.7701 0.1209 -0.065 0.121 -2.933
2.17 -24.4 1.8 -42.8 -0.04 -0.15 -1.08 37.425047 -122.170767 17.2 0.0078 0.4086 0.1000 -0.071 0.122 -2.932
2.20 -24.4 1.8 -42.8 -0.03 -0.18 -0.98 37.425047 -122.170767 17.2 0.2755 0.2440 0.1530 -0.058 0.129 -2.928
2.23 -24.2 2.2 -43.5 0.01 -0.06 -1.00 37.425047 -122.170767 17.2 0.2723 -0.2762 -0.1315 -0.053 0.135 -2.930
