iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:48:50 AM Pacific Standard Time.
0.75 -3.3 18.3 -28.9 -1.95 1.93 -2.01 37.427957 -122.174328 34.8 -2.1558 1.3944 -6.6125 -1.019 -0.465 -2.018
0.78 -3.3 18.3 -28.9 -1.95 1.93 -2.01 37.427957 -122.174328 34.8 -0.9937 2.2133 -7.6758 -1.027 -0.314 -2.170
0.81 -8.8 17.7 -27.5 -1.95 1.93 -2.01 37.427957 -122.174328 34.8 -0.1642 3.0069 -9.1199 -0.982 -0.121 -2.312
0.85 -8.8 17.7 -27.5 -1.95 1.93 -1.95 37.427957 -122.174328 34.8 1.7189 2.3990 -9.4567 -0.908 0.104 -2.446
0.88 -10.8 12.0 -26.4 -1.42 1.95 -1.20 37.427957 -122.174328 34.8 5.4125 0.1671 -9.5758 -0.806 0.555 -2.614
0.91 -10.8 12.0 -26.4 -0.79 1.98 0.11 37.427957 -122.174328 34.8 6.4218 -0.7042 -9.1945 -0.761 0.860 -2.700
0.94 -9.2 -3.2 -24.1 -0.79 1.98 0.11 37.427957 -122.174328 34.8 5.7947 -0.0980 -8.5365 -0.662 1.151 -2.835
0.97 -9.2 -3.2 -24.1 -0.53 1.99 -0.01 37.427957 -122.174328 34.8 4.9694 0.4789 -8.4272 -0.128 1.385 2.908
1.00 -5.0 -11.3 -21.5 -0.11 2.00 -0.15 37.427957 -122.174328 34.8 4.0597 -2.3718 -8.2586 1.468 1.286 1.243
1.03 -5.0 -11.3 -21.5 0.57 2.01 0.00 37.427957 -122.174328 34.8 3.7211 -2.8049 -8.0476 1.650 1.058 0.961
1.06 0.5 -16.8 -16.6 1.43 1.80 0.19 37.427957 -122.174328 34.8 2.8707 -0.7927 -7.0780 1.701 0.839 0.842
1.10 0.5 -16.8 -16.6 1.94 1.50 0.56 37.427957 -122.174328 34.8 2.3970 -0.1092 -5.1335 1.738 0.665 0.780
1.13 3.6 -19.4 -14.7 1.90 1.27 0.42 37.427957 -122.174328 34.8 0.5235 1.6640 -1.5483 1.797 0.514 0.739
1.16 3.6 -19.4 -14.7 1.65 1.08 0.18 37.427957 -122.174328 34.8 0.8801 0.9738 -0.4236 1.844 0.488 0.725
1.19 8.2 -22.1 -12.8 1.73 1.02 0.36 37.427957 -122.174328 34.8 1.2877 0.1166 0.3241 1.869 0.478 0.690
1.22 8.2 -22.1 -12.8 1.78 1.06 0.47 37.427957 -122.174328 34.8 1.1008 0.1044 1.6515 1.893 0.495 0.643
1.25 9.7 -22.8 -11.1 1.54 1.16 0.38 37.427957 -122.174328 34.8 0.3707 0.5691 4.0075 1.941 0.590 0.571
1.28 9.7 -22.8 -11.1 1.08 1.26 0.42 37.427957 -122.174328 34.8 0.1474 1.1287 5.5666 2.012 0.714 0.496
1.31 6.0 -25.6 -9.6 0.55 1.32 0.59 37.427957 -122.174328 34.8 0.1915 0.7481 7.0347 2.131 0.868 0.368
1.35 6.0 -25.6 -9.6 -0.04 1.21 1.04 37.427957 -122.174328 34.8 0.6142 -0.1695 8.2629 2.338 1.033 0.121
1.38 -0.3 -27.3 -8.4 -1.00 1.20 1.87 37.427957 -122.174328 34.8 0.8356 -0.9050 9.0780 3.116 1.177 -0.770
1.41 -0.3 -27.3 -8.4 -1.28 1.30 1.99 37.427957 -122.174328 34.8 -0.3867 -0.6105 8.7863 -2.658 1.111 -1.353
1.44 -9.1 -26.4 -6.1 -1.79 1.53 1.98 37.427957 -122.174328 34.8 -1.5456 -1.1173 9.0218 -2.308 0.981 -1.782
1.47 -9.1 -26.4 -6.1 -1.99 1.96 1.98 37.427957 -122.174328 34.8 -2.7619 -1.5564 9.3180 -2.095 0.808 -2.104
1.50 -23.6 -16.7 -0.8 -1.99 1.96 1.98 37.427957 -122.174328 34.8 -5.5728 -0.7952 9.1365 -1.915 0.557 -2.473
1.53 -23.6 -16.7 -0.8 -1.98 1.96 1.13 37.427957 -122.174328 34.8 -9.5487 0.7602 7.7431 -1.773 0.392 -2.779
1.56 -29.5 -3.2 0.8 -1.96 1.94 -1.02 37.427957 -122.174328 34.8 -12.4265 1.3897 6.1602 -1.628 0.243 -3.138
1.60 -29.5 -3.2 0.8 -1.95 1.68 -1.85 37.427957 -122.174328 34.8 -11.5328 -0.6377 3.7420 -1.554 0.111 2.797
1.63 -29.5 13.3 8.0 -1.96 1.20 -1.97 37.427957 -122.174328 34.8 -7.0537 -1.4898 1.0696 -1.590 0.033 2.464
1.66 -29.5 13.3 8.0 -1.89 0.94 -1.69 37.427957 -122.174328 34.8 -3.6032 -1.9642 -0.9871 -1.652 0.048 2.279
1.69 -26.6 15.2 16.8 -1.24 0.82 -1.43 37.427957 -122.174328 34.8 -1.8936 -1.0123 -1.5978 -1.690 0.094 2.213
1.72 -26.6 15.2 16.8 -0.74 0.70 -1.05 37.427957 -122.174328 34.8 -0.6044 0.3098 -1.4672 -1.693 0.141 2.187
1.75 -25.4 10.2 23.7 -0.64 0.68 -0.67 37.427957 -122.174328 34.8 0.8319 1.0772 -0.5384 -1.665 0.176 2.201
1.78 -25.4 10.2 23.7 -0.69 0.78 -0.60 37.427957 -122.174328 34.8 1.2366 1.5509 0.1736 -1.634 0.177 2.234
1.81 -26.4 8.8 22.8 -0.73 0.92 -0.72 37.427957 -122.174328 34.8 1.3053 1.2271 0.7266 -1.599 0.161 2.269
1.85 -26.4 8.8 22.8 -0.77 1.15 -1.02 37.427957 -122.174328 34.8 1.3938 0.4675 0.8610 -1.584 0.137 2.307
1.88 -27.0 11.8 20.5 -0.88 1.86 -0.95 37.427957 -122.174328 34.8 2.4646 -0.1028 0.9333 -1.593 0.094 2.396
1.91 -27.0 11.8 20.5 -0.97 1.96 -1.77 37.427957 -122.174328 34.8 2.4224 1.5722 1.6384 -1.580 0.057 2.465
1.94 -27.2 15.1 18.5 -1.21 1.95 -2.00 37.427957 -122.174328 34.8 4.3066 2.7903 2.4883 -1.512 -0.001 2.557
1.97 -27.2 15.1 18.5 -1.18 1.96 -1.64 37.427957 -122.174328 34.8 8.7541 2.3415 3.0041 -1.435 -0.060 2.752
2.00 -25.4 20.9 6.3 -1.28 1.96 -0.68 37.427957 -122.174328 34.8 15.2437 1.6883 4.8433 -1.323 -0.104 -3.049
2.03 -25.4 20.9 6.3 -1.98 1.96 1.58 37.427957 -122.174328 34.8 18.0120 4.0286 8.7270 -1.178 -0.142 -2.531
2.06 -18.7 19.1 -10.9 -1.98 1.96 1.22 37.427957 -122.174328 34.8 15.4081 7.4246 11.7622 -0.926 -0.171 -1.962
2.10 -18.7 19.1 -10.9 -1.98 1.96 1.10 37.427957 -122.174328 34.8 8.6021 5.1885 8.9151 -0.655 -0.161 -1.522
2.13 -7.5 8.3 -26.2 -1.98 1.85 1.28 37.427957 -122.174328 34.8 6.0727 0.5356 3.9175 -0.552 -0.070 -1.200
2.16 -7.5 8.3 -26.2 -1.67 1.19 0.88 37.427957 -122.174328 34.8 3.4826 2.1086 2.0112 -0.494 0.029 -1.029
2.19 2.1 -12.0 -33.6 -1.30 0.50 0.25 37.427957 -122.174328 34.8 1.6402 1.7564 1.4465 -0.442 0.069 -0.955
2.22 2.1 -12.0 -33.6 -1.26 0.21 -0.30 37.427957 -122.174328 34.8 0.1204 0.8738 0.4966 -0.408 0.076 -0.924
2.25 3.3 -18.4 -33.6 -0.68 0.10 -0.80 37.427957 -122.174328 34.8 -0.4832 0.7607 -1.3810 -0.413 0.069 -0.941
2.28 3.3 -18.4 -33.6 -0.41 0.35 -0.73 37.427957 -122.174328 34.8 -0.0123 0.7108 -2.2203 -0.386 0.083 -0.992
2.31 7.5 -19.9 -32.9 -0.01 -0.04 -1.38 37.427957 -122.174328 34.8 -0.2313 2.0382 -3.2586 -0.347 0.107 -1.064
2.35 7.5 -19.9 -32.9 0.01 -0.17 -1.13 37.427957 -122.174328 34.8 0.8452 2.7725 -4.9097 -0.236 0.153 -1.186
2.38 12.0 -19.0 -31.5 0.02 -0.35 -0.75 37.427957 -122.174328 34.8 3.0439 -0.3255 -3.4843 -0.193 0.258 -1.323
2.41 12.0 -19.0 -31.5 -0.22 -0.36 -0.69 37.427957 -122.174328 34.8 1.1656 -0.5783 -0.3285 -0.234 0.344 -1.358
2.44 16.2 -18.0 -29.5 -0.22 -0.36 -0.69 37.427957 -122.174328 34.8 0.3894 1.2940 -0.2666 -0.221 0.365 -1.360
2.47 16.2 -18.0 -29.5 -0.25 -0.42 -0.64 37.427957 -122.174328 34.8 -0.2815 2.8052 -0.4833 -0.159 0.368 -1.372
2.50 17.5 -17.9 -28.0 0.05 -0.33 -0.82 37.427957 -122.174328 34.8 -1.4348 3.2816 -0.8336 -0.021 0.333 -1.402
2.53 17.5 -17.9 -28.0 0.34 -0.33 -1.03 37.427957 -122.174328 34.8 -1.2110 2.0003 -0.4485 0.056 0.294 -1.422
2.56 22.1 -16.6 -24.7 0.06 -0.26 -1.09 37.427957 -122.174328 34.8 -0.3251 1.1054 -0.1045 0.095 0.274 -1.426
2.60 22.1 -16.6 -24.7 0.17 -0.35 -0.93 37.427957 -122.174328 34.8 0.7074 0.4117 -0.2596 0.119 0.283 -1.433
2.63 24.7 -15.6 -23.2 0.17 -0.30 -0.81 37.427957 -122.174328 34.8 0.4970 -0.0266 -0.2092 0.125 0.311 -1.445
2.66 24.7 -15.6 -23.2 0.21 -0.30 -0.94 37.427957 -122.174328 34.8 -0.1399 0.6054 0.0189 0.156 0.307 -1.457
2.69 25.7 -15.5 -22.0 0.20 -0.31 -1.02 37.427957 -122.174328 34.8 0.1628 0.6745 0.2362 0.176 0.309 -1.452
2.72 25.7 -15.5 -22.0 0.14 -0.34 -0.86 37.427957 -122.174328 34.8 0.4396 0.4269 0.1949 0.188 0.321 -1.448
2.75 26.1 -16.1 -20.8 0.14 -0.37 -0.81 37.427957 -122.174328 34.8 0.3924 0.5686 0.0919 0.200 0.335 -1.446
2.78 26.1 -16.1 -20.8 0.16 -0.36 -0.80 37.427957 -122.174328 34.8 0.0356 0.9204 -0.1652 0.229 0.342 -1.450
2.81 26.4 -16.5 -19.3 0.20 -0.38 -0.88 37.427957 -122.174328 34.8 -0.0070 1.3701 -0.2749 0.264 0.341 -1.457
2.85 26.4 -16.5 -19.3 0.44 -0.39 -0.60 37.427957 -122.174328 34.8 0.3617 2.0434 -0.3613 0.315 0.343 -1.467
