iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:39:13 AM Pacific Standard Time.
1.03 10.0 -6.1 -36.4 0.63 0.24 -1.96 37.428012 -122.174242 34.6 -2.1424 0.8161 4.6506 0.070 0.324 -3.131
1.07 8.9 -1.8 -38.1 0.10 0.05 -1.97 37.428012 -122.174242 34.6 -1.4518 0.6659 4.9910 0.042 0.269 -2.941
1.10 8.9 -1.8 -38.1 -1.04 -0.30 -1.98 37.428012 -122.174242 34.6 -0.0976 1.2642 4.0518 0.028 0.254 -2.808
1.13 10.8 0.4 -37.0 -1.21 -0.88 -1.98 37.428012 -122.174242 34.6 0.2513 1.3724 3.4286 0.051 0.264 -2.710
1.16 10.8 0.4 -37.0 -1.12 -0.76 -1.98 37.428012 -122.174242 34.6 0.3969 2.9383 3.3857 0.084 0.277 -2.609
1.19 13.9 -0.3 -35.3 -0.67 -0.55 -1.56 37.428012 -122.174242 34.6 0.9355 3.8546 2.6414 0.190 0.326 -2.503
1.22 13.9 -0.3 -35.3 -0.43 -0.34 -1.39 37.428012 -122.174242 34.6 0.3425 2.7400 2.1156 0.287 0.367 -2.419
1.25 18.2 -3.1 -32.8 -0.34 -0.23 -1.19 37.428012 -122.174242 34.6 0.8136 1.3120 2.1718 0.319 0.400 -2.365
1.28 18.2 -3.1 -32.8 -0.40 -0.16 -0.88 37.428012 -122.174242 34.6 1.3530 0.8466 2.0926 0.321 0.450 -2.311
1.31 21.9 -8.5 -29.8 -0.37 -0.15 -0.60 37.428012 -122.174242 34.6 1.2336 1.2568 1.1597 0.340 0.516 -2.268
1.35 21.9 -8.5 -29.8 -0.05 -0.27 -0.57 37.428012 -122.174242 34.6 1.0405 1.0800 1.1425 0.363 0.556 -2.246
1.38 22.0 -12.3 -27.9 -0.20 -0.26 -0.60 37.428012 -122.174242 34.6 0.9462 0.3342 0.7159 0.370 0.591 -2.228
1.41 22.0 -12.3 -27.9 -0.01 -0.25 -0.52 37.428012 -122.174242 34.6 0.7993 0.4351 -0.1624 0.381 0.617 -2.233
1.44 20.4 -17.0 -27.8 0.29 -0.25 -0.48 37.428012 -122.174242 34.6 0.1176 0.6604 -0.6593 0.421 0.624 -2.265
1.47 20.4 -17.0 -27.8 0.35 -0.28 -0.62 37.428012 -122.174242 34.6 0.1715 0.7208 -0.2586 0.458 0.619 -2.283
1.50 19.6 -17.8 -28.4 0.28 -0.31 -0.50 37.428012 -122.174242 34.6 0.3540 0.5048 -0.2162 0.482 0.624 -2.295
1.53 19.6 -17.8 -28.4 0.35 -0.37 -0.51 37.428012 -122.174242 34.6 0.0666 0.4692 -0.4397 0.502 0.625 -2.309
1.56 19.5 -18.6 -27.9 0.41 -0.38 -0.63 37.428012 -122.174242 34.6 -0.1505 0.7577 -0.5498 0.528 0.616 -2.323
1.60 19.5 -18.6 -27.9 0.40 -0.39 -0.72 37.428012 -122.174242 34.6 0.0841 0.8334 -0.4491 0.569 0.604 -2.341
