iPhone Sensor Log from Crossbow started at Dec 14, 2011 12:36:14 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
2.38 -2.5 8.3 -16.3 -0.26 -0.06 -0.72 37.427933 -122.174555 34.0 0.5176 0.5277 0.0839 0.032 0.220 -3.064
2.41 -2.5 8.3 -16.3 -0.15 -0.15 -0.81 37.427933 -122.174555 34.0 0.0402 0.7323 0.3185 0.047 0.224 -3.056
2.44 -1.4 6.2 -17.1 -0.04 -0.15 -0.95 37.427933 -122.174555 34.0 0.0319 0.5782 0.3302 0.071 0.226 -3.045
2.47 -1.4 6.2 -17.1 -0.05 -0.21 -0.88 37.427933 -122.174555 34.0 0.5863 0.1082 0.3711 0.069 0.234 -3.033
2.50 -1.0 6.4 -17.4 0.01 -0.27 -0.71 37.427933 -122.174555 34.0 1.1156 -0.3798 0.6173 0.061 0.260 -3.020
2.53 -1.0 6.4 -17.4 0.01 -0.27 -0.71 37.427933 -122.174555 34.0 0.7545 -0.4528 0.4444 0.037 0.300 -3.001
2.57 -1.3 6.0 -17.9 -0.05 -0.34 -0.83 37.427933 -122.174555 34.0 0.0283 -0.0090 0.4622 0.016 0.310 -2.981
2.60 -1.3 6.0 -17.9 -0.14 -0.29 -0.92 37.427933 -122.174555 34.0 0.3046 0.1394 0.0668 0.005 0.313 -2.970
2.63 -1.4 4.5 -17.9 0.02 -0.32 -0.77 37.427933 -122.174555 34.0 -0.0423 0.9619 0.1153 0.021 0.319 -2.969
2.66 -1.4 4.5 -17.9 0.08 -0.36 -0.89 37.427933 -122.174555 34.0 -0.6467 1.3864 0.2991 0.053 0.308 -2.961
2.69 -0.8 4.1 -17.9 0.04 -0.31 -1.19 37.427933 -122.174555 34.0 -0.0129 0.8986 -0.1544 0.096 0.288 -2.955
2.72 -0.8 4.1 -17.9 0.20 -0.32 -0.92 37.427933 -122.174555 34.0 0.6244 -0.0080 -0.4816 0.113 0.303 -2.971
2.75 -0.3 4.9 -18.0 0.29 -0.33 -0.95 37.427933 -122.174555 34.0 0.4790 -0.1187 -0.2663 0.118 0.317 -2.984
2.78 -0.3 4.9 -18.0 0.13 -0.32 -0.88 37.427933 -122.174555 34.0 0.4021 -0.2336 -0.0640 0.114 0.330 -2.990
2.82 -0.6 5.4 -18.2 0.04 -0.35 -0.94 37.427933 -122.174555 34.0 0.2193 0.1984 -0.0897 0.106 0.345 -2.989
2.85 -0.6 5.4 -18.2 0.20 -0.36 -0.86 37.427933 -122.174555 34.0 0.2649 -0.0188 -0.4136 0.126 0.356 -3.003
2.88 -0.5 5.3 -18.8 0.22 -0.33 -0.92 37.427933 -122.174555 34.0 0.0545 0.2031 -0.2172 0.144 0.356 -3.017
2.91 -0.5 5.3 -18.8 0.06 -0.32 -0.96 37.427933 -122.174555 34.0 0.1808 0.0884 -0.0255 0.142 0.355 -3.018
2.94 0.2 5.2 -18.5 0.12 -0.34 -0.87 37.427933 -122.174555 34.0 0.3035 0.3958 -0.3249 0.152 0.367 -3.024
