iPhone Sensor Log from Crossbow started at Nov 17, 2011 15:22:23 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.47 -32.4 -23.3 -29.3 0.14 -0.01 -0.98 37.425989 -122.151761 6.5 -1.6662 -0.6399 0.0056 -0.241 0.389 -0.729
1.50 -32.4 -23.3 -29.3 0.40 -0.09 -1.14 37.425989 -122.151761 6.5 -1.6400 -0.3385 -0.2502 -0.249 0.345 -0.745
1.54 -32.5 -22.3 -29.9 0.28 0.12 -1.12 37.425989 -122.151761 6.5 -0.9515 -0.2482 0.1885 -0.252 0.305 -0.761
1.57 -32.5 -22.3 -29.9 0.11 0.11 -1.24 37.425989 -122.151761 6.5 -1.3928 0.1161 0.9259 -0.258 0.272 -0.751
1.60 -32.5 -19.5 -30.7 0.38 0.03 -1.51 37.425989 -122.151761 6.5 -2.3293 1.2684 0.1782 -0.242 0.215 -0.748
1.63 -32.5 -19.5 -30.7 0.22 0.08 -1.52 37.425989 -122.151761 6.5 -1.2824 0.2832 1.0428 -0.203 0.133 -0.748
1.66 -33.1 -16.3 -32.6 0.04 0.06 -1.67 37.425989 -122.151761 6.5 -1.2660 0.2809 1.5051 -0.203 0.092 -0.717
1.69 -33.1 -16.3 -32.6 0.25 0.10 -1.67 37.425989 -122.151761 6.5 -1.2737 1.1506 0.7663 -0.184 0.052 -0.696
1.72 -31.0 -12.0 -34.9 -0.00 -0.03 -1.75 37.425989 -122.151761 6.5 -1.3417 1.4897 1.0154 -0.132 0.004 -0.680
1.75 -31.0 -12.0 -34.9 -0.12 -0.00 -1.53 37.425989 -122.151761 6.5 -0.5467 0.6965 1.7330 -0.105 -0.026 -0.642
1.79 -28.6 -9.0 -35.8 0.06 0.09 -1.50 37.425989 -122.151761 6.5 0.1472 0.6308 0.7965 -0.084 -0.029 -0.597
1.82 -28.6 -9.0 -35.8 -0.08 0.02 -1.55 37.425989 -122.151761 6.5 -0.3465 1.0688 1.0079 -0.050 -0.038 -0.572
1.85 -25.4 -4.1 -37.4 -0.25 -0.01 -1.52 37.425989 -122.151761 6.5 -0.3130 1.0192 1.3957 -0.022 -0.049 -0.537
1.88 -25.4 -4.1 -37.4 -0.20 0.07 -1.41 37.425989 -122.151761 6.5 0.0621 0.8021 0.9727 0.005 -0.052 -0.507
1.91 -23.9 -1.2 -39.5 -0.22 0.05 -1.33 37.425989 -122.151761 6.5 0.3097 0.2895 0.9376 0.020 -0.043 -0.475
1.94 -23.9 -1.2 -39.5 -0.22 -0.02 -1.32 37.425989 -122.151761 6.5 -0.0808 0.7029 0.7910 0.034 -0.041 -0.452
1.97 -23.5 -0.2 -40.8 -0.19 -0.02 -1.23 37.425989 -122.151761 6.5 0.4082 0.3665 0.8158 0.064 -0.034 -0.420
2.00 -23.5 -0.2 -40.8 -0.18 0.04 -1.08 37.425989 -122.151761 6.5 0.7741 0.2055 0.8898 0.070 -0.015 -0.398
2.04 -20.4 1.0 -42.3 -0.19 0.05 -1.09 37.425989 -122.151761 6.5 0.4826 0.4988 0.6521 0.079 0.003 -0.380
2.07 -20.4 1.0 -42.3 -0.16 -0.03 -1.17 37.425989 -122.151761 6.5 -0.0501 0.2412 0.7111 0.093 0.010 -0.359
2.10 -19.3 0.7 -42.3 -0.13 -0.04 -1.05 37.425989 -122.151761 6.5 0.4154 -0.5350 1.0523 0.088 0.016 -0.336
2.13 -19.3 0.7 -42.3 -0.17 -0.01 -0.90 37.425989 -122.151761 6.5 1.0315 -0.6902 1.1948 0.067 0.041 -0.306
2.16 -20.9 0.3 -42.9 -0.17 -0.04 -0.96 37.425989 -122.151761 6.5 -0.0817 0.1209 0.6265 0.057 0.064 -0.269
2.19 -20.9 0.3 -42.9 -0.16 -0.09 -1.02 37.425989 -122.151761 6.5 -0.2502 -0.0871 0.6927 0.043 0.058 -0.251
2.22 -21.9 1.8 -44.9 -0.16 -0.11 -1.00 37.425989 -122.151761 11.0 0.1822 -0.7241 0.7350 0.025 0.059 -0.232
2.25 -21.9 1.8 -44.9 -0.16 -0.11 -1.00 37.425989 -122.151761 11.0 0.5815 -0.6575 0.6399 -0.009 0.075 -0.208
2.29 -21.5 2.2 -45.1 -0.18 -0.09 -0.93 37.425989 -122.151761 11.0 0.4581 0.1256 0.4903 -0.017 0.089 -0.193
2.32 -21.5 2.2 -45.1 -0.18 -0.12 -0.93 37.425989 -122.151761 11.0 -0.2469 0.6143 0.4066 -0.007 0.093 -0.174
2.35 -22.7 2.2 -44.1 -0.11 -0.16 -0.99 37.425989 -122.151761 11.0 -0.0918 0.1177 0.4361 -0.004 0.091 -0.163
2.38 -22.7 2.2 -44.1 -0.07 -0.15 -1.01 37.425989 -122.151761 11.0 0.1871 0.0653 0.2554 -0.011 0.100 -0.153
2.41 -23.0 2.8 -43.8 -0.05 -0.13 -0.97 37.425989 -122.151761 11.0 -0.0352 0.3534 0.1146 -0.012 0.108 -0.148
2.44 -23.0 2.8 -43.8 -0.04 -0.11 -0.96 37.425989 -122.151761 11.0 -0.1722 0.6510 0.2463 -0.003 0.106 -0.143
2.47 -21.2 3.0 -44.7 -0.04 -0.14 -0.98 37.425989 -122.151761 11.0 -0.2225 0.6271 0.2482 0.014 0.101 -0.136
2.50 -21.2 3.0 -44.7 0.01 -0.12 -1.00 37.425989 -122.151761 11.0 0.1887 -0.3045 0.1665 0.013 0.102 -0.128
2.54 -20.8 3.1 -45.6 0.03 -0.11 -0.99 37.425989 -122.151761 11.0 0.0956 -0.0224 0.1115 0.009 0.107 -0.125
2.57 -20.8 3.1 -45.6 0.01 -0.09 -0.99 37.425989 -122.151761 11.0 -0.0456 0.2886 0.0681 0.014 0.105 -0.124
2.60 -20.9 3.9 -45.7 0.01 -0.10 -1.03 37.425989 -122.151761 11.0 -0.0235 0.0514 0.1439 0.019 0.102 -0.119
2.63 -20.9 3.9 -45.7 0.03 -0.09 -1.07 37.425989 -122.151761 11.0 0.1442 0.1092 0.1324 0.021 0.103 -0.117
