iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:03:13 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.88 -14.4 -16.1 -41.9 -0.39 0.59 -0.61 37.425887 -122.151686 0.0 2.2943 -0.6542 -0.3855 0.010 0.116 1.864
0.91 -14.4 -16.1 -41.9 -0.55 0.39 -0.66 37.425887 -122.151686 0.0 2.1830 -0.9413 -0.8292 -0.011 0.171 1.850
0.94 -16.3 -21.6 -39.2 -0.35 0.31 -0.37 37.425887 -122.151686 0.0 2.3942 -1.9219 -1.6265 -0.055 0.258 1.804
0.97 -16.3 -21.6 -39.2 -0.38 0.24 -0.21 37.425887 -122.151686 0.0 1.5338 -1.6837 -1.5951 -0.092 0.314 1.764
1.01 -17.9 -29.8 -33.2 -0.42 0.11 -0.33 37.425887 -122.151686 0.0 0.9643 -1.2387 -2.0137 -0.123 0.357 1.702
1.04 -17.9 -29.8 -33.2 -0.27 0.11 -0.19 37.425887 -122.151686 0.0 1.2486 -1.9388 -2.3898 -0.147 0.408 1.622
1.07 -17.0 -34.6 -29.7 -0.23 0.06 -0.03 37.425887 -122.151686 0.0 0.5867 -1.6136 -2.2976 -0.172 0.441 1.561
1.10 -17.0 -34.6 -29.7 -0.23 -0.06 -0.27 37.425887 -122.151686 0.0 0.2385 -1.4920 -2.5876 -0.179 0.463 1.467
1.13 -12.9 -39.2 -26.5 -0.09 -0.06 -0.11 37.425887 -122.151686 0.0 0.4573 -1.6925 -2.5720 -0.191 0.487 1.394
1.16 -12.9 -39.2 -26.5 -0.04 -0.11 -0.12 37.425887 -122.151686 0.0 -0.2995 -1.3552 -2.4318 -0.197 0.500 1.323
1.19 -9.8 -40.4 -24.8 0.05 -0.10 -0.19 37.425887 -122.151686 0.0 -0.5515 -1.3272 -2.3920 -0.182 0.496 1.197
1.22 -9.8 -40.4 -24.8 0.23 -0.11 -0.26 37.425887 -122.151686 0.0 -0.4624 -1.6650 -2.1681 -0.193 0.494 1.128
1.26 -7.0 -41.2 -23.7 0.30 -0.04 -0.23 37.425887 -122.151686 0.0 -0.2521 -0.8019 -2.1614 -0.193 0.495 1.063
1.29 -7.0 -41.2 -23.7 0.56 -0.07 -0.27 37.425887 -122.151686 0.0 -1.1322 -1.2465 -2.3042 -0.182 0.496 0.973
1.32 -1.5 -40.9 -25.4 0.81 -0.14 -0.70 37.425887 -122.151686 0.0 -1.5253 -1.6374 -1.5888 -0.185 0.463 0.905
1.35 -1.5 -40.9 -25.4 0.69 -0.07 -0.75 37.425887 -122.151686 0.0 -1.1449 0.7394 -0.6864 -0.177 0.427 0.858
1.38 1.3 -38.9 -27.0 0.49 -0.07 -0.83 37.425887 -122.151686 0.0 -1.6502 0.2977 -0.7348 -0.135 0.384 0.825
1.41 1.3 -38.9 -27.0 0.87 -0.17 -1.05 37.425887 -122.151686 0.0 -2.0431 -0.6206 -0.5588 -0.137 0.332 0.799
1.44 3.6 -35.0 -30.8 0.60 0.02 -1.10 37.425887 -122.151686 0.0 -1.3918 0.4241 0.3035 -0.136 0.276 0.788
1.47 3.6 -35.0 -30.8 0.56 0.00 -1.13 37.425887 -122.151686 0.0 -1.4009 0.4236 0.5000 -0.125 0.239 0.797
1.51 3.5 -32.8 -33.6 0.61 -0.02 -1.35 37.425887 -122.151686 0.0 -1.6898 0.2127 0.4014 -0.119 0.194 0.803
1.54 3.5 -32.8 -33.6 0.35 0.09 -1.43 37.425887 -122.151686 0.0 -0.9239 -0.3743 0.9960 -0.123 0.145 0.822
1.57 1.9 -27.9 -37.1 0.46 0.21 -1.34 37.425887 -122.151686 0.0 -0.6897 -0.4098 0.9133 -0.152 0.120 0.855
1.60 1.9 -27.9 -37.1 0.39 0.14 -1.66 37.425887 -122.151686 0.0 -1.6521 1.6781 0.8064 -0.130 0.082 0.873
1.63 1.9 -25.4 -38.5 0.14 0.22 -1.67 37.425887 -122.151686 0.0 -0.7473 0.2253 1.3129 -0.086 0.033 0.903
1.66 1.9 -25.4 -38.5 0.06 0.22 -1.64 37.425887 -122.151686 0.0 -0.3040 -0.7588 1.6730 -0.106 0.020 0.946
1.69 0.9 -23.7 -40.0 0.05 0.09 -1.93 37.425887 -122.151686 0.0 -1.0117 1.5859 1.1534 -0.090 -0.004 0.981
1.72 0.9 -23.7 -40.0 -0.16 0.13 -1.70 37.425887 -122.151686 0.0 0.1757 0.3335 1.5300 -0.031 -0.033 1.030
1.76 1.2 -22.0 -41.1 -0.31 0.06 -1.59 37.425887 -122.151686 0.0 0.1282 1.0908 1.6357 -0.013 -0.028 1.076
1.79 1.2 -22.0 -41.1 -0.25 0.09 -1.60 37.425887 -122.151686 0.0 -0.2819 1.9388 0.8149 0.035 -0.032 1.106
1.82 2.5 -21.9 -40.5 -0.32 0.05 -1.54 37.425887 -122.151686 0.0 0.4846 -0.2409 1.1905 0.062 -0.025 1.137
1.85 2.5 -21.9 -40.5 -0.53 0.07 -1.32 37.425887 -122.151686 0.0 0.7367 0.5002 1.6860 0.062 -0.006 1.179
1.88 2.7 -22.7 -39.7 -0.34 -0.00 -1.12 37.425887 -122.151686 0.0 0.7643 0.7770 0.7121 0.109 0.034 1.221
1.91 2.7 -22.7 -39.7 -0.37 -0.07 -1.02 37.425887 -122.151686 0.0 0.5996 0.0541 0.8902 0.114 0.055 1.242
1.94 2.6 -23.9 -38.8 -0.37 -0.07 -1.02 37.425887 -122.151686 0.0 0.0081 0.6791 0.4067 0.123 0.064 1.258
1.98 2.6 -23.9 -38.8 -0.31 -0.11 -1.15 37.425887 -122.151686 0.0 0.1732 -0.0265 0.5485 0.138 0.063 1.272
2.01 2.9 -25.9 -38.1 -0.31 -0.10 -1.02 37.425887 -122.151686 0.0 0.7321 -0.2525 0.6796 0.109 0.082 1.290
2.04 2.9 -25.9 -38.1 -0.26 -0.13 -0.93 37.425887 -122.151686 0.0 -0.1603 0.5449 0.3743 0.109 0.094 1.303
2.07 2.2 -26.9 -38.4 -0.23 -0.21 -1.02 37.425887 -122.151686 0.0 0.2369 -0.4818 0.6146 0.099 0.098 1.330
2.10 2.2 -26.9 -38.4 -0.15 -0.17 -0.93 37.425887 -122.151686 0.0 0.1549 -0.3215 0.2628 0.082 0.108 1.341
2.13 1.1 -26.6 -38.4 -0.07 -0.15 -1.01 37.425887 -122.151686 0.0 -0.1801 -0.0960 0.1776 0.063 0.110 1.349
2.16 1.1 -26.6 -38.4 -0.10 -0.19 -1.02 37.425887 -122.151686 0.0 0.5340 -0.9702 0.4817 0.021 0.125 1.364
2.19 -0.2 -27.2 -39.7 -0.04 -0.23 -0.92 37.425887 -122.151686 0.0 0.4590 -0.5598 0.2609 -0.003 0.140 1.375
2.23 -0.2 -27.2 -39.7 -0.05 -0.15 -1.05 37.425887 -122.151686 0.0 -0.2582 0.4852 -0.0073 0.001 0.141 1.377
2.26 -1.1 -27.9 -40.9 -0.06 -0.17 -1.03 37.425887 -122.151686 0.0 0.5560 -0.3645 0.4180 -0.008 0.149 1.388
2.29 -1.1 -27.9 -40.9 -0.05 -0.19 -0.91 37.425887 -122.151686 0.0 0.4780 -0.1650 0.2462 -0.018 0.166 1.398
2.32 -1.5 -28.9 -39.1 0.02 -0.19 -1.00 37.425887 -122.151686 0.0 -0.2371 0.5098 0.0939 -0.007 0.169 1.403
2.35 -1.5 -28.9 -39.1 -0.03 -0.18 -0.99 37.425887 -122.151686 0.0 -0.1515 0.3315 0.1526 0.003 0.166 1.406
2.38 -2.1 -28.9 -38.9 0.01 -0.13 -1.02 37.425887 -122.151686 0.0 -0.0078 -0.2388 0.0687 0.002 0.162 1.411
2.41 -2.1 -28.9 -38.9 0.03 -0.15 -1.02 37.425887 -122.151686 0.0 0.1014 0.0187 0.1214 -0.005 0.162 1.411
2.44 -2.1 -28.9 -38.9 -0.00 -0.16 -1.03 37.425887 -122.151686 0.0 0.0029 0.2954 0.2295 -0.000 0.162 1.418
