iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:37:12 AM Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.69 20.3 -11.2 -23.0 0.12 -0.63 -0.23 37.428012 -122.174242 34.6 1.1971 -0.5178 -1.0430 0.096 0.756 -2.202
1.72 22.4 -10.3 -21.8 0.10 -0.58 -0.55 37.428012 -122.174242 34.6 -0.9369 0.0683 -0.5515 0.112 0.757 -2.233
1.75 22.4 -10.3 -21.8 0.18 -0.65 -1.00 37.428012 -122.174242 34.6 -1.8065 0.3937 -1.1154 0.143 0.712 -2.261
1.78 23.2 -9.9 -22.1 0.22 -0.59 -0.93 37.428012 -122.174242 34.6 -1.5449 -0.6944 -1.2092 0.155 0.656 -2.293
1.81 23.2 -9.9 -22.1 0.28 -0.55 -0.72 37.428012 -122.174242 34.6 -0.4206 -0.3055 -0.7682 0.162 0.624 -2.337
1.85 22.8 -6.9 -22.8 0.05 -0.59 -1.09 37.428012 -122.174242 34.6 -0.6328 0.4327 0.1885 0.176 0.603 -2.344
1.88 22.8 -6.9 -22.8 -0.06 -0.64 -0.93 37.428012 -122.174242 34.6 -0.3274 -0.9175 0.3773 0.161 0.592 -2.329
1.91 22.6 -4.7 -23.7 0.16 -0.49 -0.87 37.428012 -122.174242 34.6 0.0324 -0.8535 -0.2684 0.128 0.591 -2.327
1.94 22.6 -4.7 -23.7 -0.05 -0.51 -0.77 37.428012 -122.174242 34.6 -0.0023 -0.4609 -0.1580 0.116 0.586 -2.335
1.97 22.3 -4.4 -24.3 -0.05 -0.60 -0.79 37.428012 -122.174242 34.6 0.9839 0.7339 0.1470 0.094 0.612 -2.329
2.00 22.3 -4.4 -24.3 0.04 -0.59 -0.71 37.428012 -122.174242 34.6 0.1286 0.8657 0.6827 0.105 0.626 -2.308
2.03 22.0 -4.3 -24.7 0.21 -0.63 -0.90 37.428012 -122.174242 34.6 -0.3016 1.3268 0.3444 0.128 0.624 -2.294
2.06 22.0 -4.3 -24.7 -0.33 -0.51 -0.92 37.428012 -122.174242 34.6 -0.5732 0.9455 0.6656 0.149 0.612 -2.274
2.10 22.6 -4.8 -24.2 0.42 -0.79 -0.96 37.428012 -122.174242 34.6 0.0695 0.8527 -0.0411 0.166 0.608 -2.238
2.13 22.6 -4.8 -24.2 0.22 -0.55 -0.86 37.428012 -122.174242 34.6 0.3130 1.2958 -0.3820 0.212 0.611 -2.259
2.16 23.5 -5.2 -23.4 0.21 -0.59 -0.73 37.428012 -122.174242 34.6 0.5634 1.0736 0.1623 0.245 0.624 -2.261
2.19 23.5 -5.2 -23.4 0.21 -0.59 -0.73 37.428012 -122.174242 34.6 0.6858 0.6340 0.2156 0.267 0.644 -2.259
2.22 24.6 -6.0 -22.5 0.25 -0.65 -0.62 37.428012 -122.174242 34.6 0.1207 0.5320 0.0317 0.289 0.664 -2.263
2.25 24.6 -6.0 -22.5 0.21 -0.62 -0.74 37.428012 -122.174242 34.6 -0.2518 0.5450 0.0035 0.299 0.660 -2.258
2.28 25.3 -6.4 -21.8 0.25 -0.61 -0.78 37.428012 -122.174242 34.6 -0.0967 0.5985 -0.1334 0.315 0.654 -2.260
2.31 25.3 -6.4 -21.8 0.32 -0.62 -0.77 37.428012 -122.174242 34.6 0.0012 0.9967 -0.0625 0.340 0.651 -2.262
