iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:03:01 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.01 -14.7 -31.7 -31.5 -0.32 0.16 -0.23 37.426194 -122.151678 19.0 2.2332 -1.3109 -2.4897 -0.000 0.661 1.301
1.04 -14.8 -34.9 -29.2 -0.18 0.09 -0.10 37.426194 -122.151678 19.0 2.1584 -1.7206 -2.6170 0.017 0.719 1.211
1.07 -14.8 -34.9 -29.2 -0.01 0.04 -0.02 37.426194 -122.151678 19.0 1.9776 -2.4720 -2.5760 0.029 0.788 1.084
1.10 -14.8 -34.9 -29.2 0.17 0.02 0.03 37.426194 -122.151678 19.0 1.5604 -2.0015 -2.7106 0.044 0.833 0.980
1.13 -14.8 -34.9 -29.2 0.37 -0.09 -0.14 37.426194 -122.151678 19.0 0.4781 -2.2091 -2.5141 0.102 0.864 0.793
1.16 -14.8 -34.9 -29.2 0.27 -0.09 -0.03 37.426194 -122.151678 19.0 0.5172 -2.8408 -1.7243 0.096 0.871 0.709
1.19 -14.8 -34.9 -29.2 0.51 -0.12 -0.18 37.426194 -122.151678 19.0 -0.0907 -2.2506 -1.9338 0.083 0.874 0.636
1.22 -14.8 -34.9 -29.2 0.70 -0.14 -0.50 37.426194 -122.151678 19.0 -1.3419 -1.7969 -2.1070 0.102 0.833 0.524
1.25 -14.8 -34.9 -29.2 0.51 -0.17 -0.38 37.426194 -122.151678 19.0 -0.8504 -2.5248 -1.0400 0.083 0.799 0.470
1.29 -14.8 -34.9 -29.2 0.60 -0.16 -0.64 37.426194 -122.151678 19.0 -1.3133 -2.3987 -0.7500 0.033 0.774 0.445
1.32 -14.8 -34.9 -29.2 0.56 -0.10 -0.71 37.426194 -122.151678 19.0 -1.8200 -1.5572 -0.3415 -0.002 0.685 0.398
1.35 8.6 -45.4 -13.0 0.46 -0.17 -0.76 37.426194 -122.151678 19.0 -1.3657 -1.8134 0.2770 -0.050 0.646 0.400
1.38 8.6 -45.4 -13.0 0.43 -0.22 -0.84 37.426194 -122.151678 19.0 -1.8302 -1.0053 0.3256 -0.092 0.601 0.407
1.41 8.6 -45.4 -13.0 0.39 -0.22 -1.11 37.426194 -122.151678 19.0 -2.3753 -0.9926 0.5776 -0.124 0.524 0.416
1.44 8.6 -45.4 -13.0 0.35 -0.11 -1.06 37.426194 -122.151678 19.0 -1.8120 -1.0350 0.6137 -0.157 0.467 0.426
1.48 8.6 -45.4 -13.0 0.32 -0.08 -1.22 37.426194 -122.151678 19.0 -1.8240 0.2583 0.6824 -0.176 0.410 0.441
1.51 8.6 -45.4 -13.0 0.41 -0.14 -1.42 37.426194 -122.151678 19.0 -1.9331 0.1636 0.7891 -0.166 0.331 0.454
1.54 2.4 -37.0 -28.1 0.26 -0.08 -1.37 37.426194 -122.151678 19.0 -1.3517 -0.4280 1.3665 -0.180 0.283 0.479
1.57 2.4 -37.0 -28.1 0.23 -0.08 -1.50 37.426194 -122.151678 19.0 -1.6960 0.8612 1.1610 -0.182 0.226 0.516
1.60 2.4 -37.0 -28.1 0.19 -0.09 -1.59 37.426194 -122.151678 19.0 -1.6382 1.0067 1.2798 -0.158 0.175 0.541
1.63 2.4 -37.0 -28.1 0.04 -0.08 -1.68 37.426194 -122.151678 19.0 -1.2920 0.5430 1.4636 -0.145 0.132 0.572
1.66 2.4 -37.0 -28.1 -0.00 -0.11 -1.65 37.426194 -122.151678 19.0 -0.7460 0.9993 1.5283 -0.122 0.081 0.637
1.69 2.4 -37.0 -28.1 -0.05 -0.03 -1.73 37.426194 -122.151678 19.0 -0.8506 1.3365 1.2577 -0.091 0.054 0.671
1.72 -0.1 -28.0 -36.7 -0.17 -0.05 -1.73 37.426194 -122.151678 19.0 -0.4519 1.0683 1.3161 -0.060 0.035 0.703
1.75 -0.1 -28.0 -36.7 -0.26 -0.01 -1.54 37.426194 -122.151678 19.0 0.1616 0.9508 1.4925 -0.030 0.029 0.758
1.79 -0.5 -25.9 -38.2 -0.20 -0.05 -1.37 37.426194 -122.151678 19.0 0.2395 1.4650 0.9684 0.003 0.035 0.789
1.82 -0.5 -25.9 -38.2 -0.29 -0.03 -1.36 37.426194 -122.151678 19.0 0.0509 1.0168 1.2112 0.048 0.039 0.826
1.85 -0.5 -25.9 -38.2 -0.41 -0.06 -1.28 37.426194 -122.151678 19.0 0.2726 0.7246 1.1641 0.073 0.050 0.871
1.88 -0.5 -25.9 -38.2 -0.22 -0.04 -1.18 37.426194 -122.151678 19.0 0.2984 0.4007 0.6250 0.087 0.058 0.893
1.91 -0.5 -25.9 -38.2 -0.29 -0.12 -1.09 37.426194 -122.151678 19.0 0.3474 0.5186 0.9156 0.098 0.076 0.916
1.94 -0.5 -25.9 -38.2 -0.33 -0.10 -1.08 37.426194 -122.151678 19.0 0.0172 0.6216 0.9613 0.112 0.082 0.943
1.97 0.2 -26.5 -37.5 -0.22 -0.18 -1.04 37.426194 -122.151678 19.0 0.2020 0.1112 0.7442 0.120 0.087 0.965
2.01 0.2 -26.5 -37.5 -0.34 -0.15 -1.04 37.426194 -122.151678 19.0 0.3832 -0.0678 0.5080 0.107 0.107 0.995
2.04 0.5 -26.6 -37.1 -0.23 -0.15 -1.04 37.426194 -122.151678 19.0 0.0523 0.0572 0.0561 0.080 0.116 1.005
2.07 0.5 -26.6 -37.1 -0.11 -0.17 -0.97 37.426194 -122.151678 19.0 0.3496 -0.5521 -0.0107 0.044 0.125 1.008
2.10 0.5 -26.6 -37.1 -0.17 -0.14 -0.93 37.426194 -122.151678 19.0 0.5783 -0.2633 0.1115 0.009 0.149 1.014
2.13 0.5 -26.6 -37.1 -0.10 -0.14 -0.98 37.426194 -122.151678 19.0 -0.1953 0.9096 -0.2624 0.006 0.150 1.014
2.16 0.5 -26.6 -37.1 0.02 -0.21 -1.04 37.426194 -122.151678 19.0 -0.3759 0.6243 -0.0914 0.030 0.140 1.009
2.19 0.5 -26.6 -37.1 -0.04 -0.17 -0.95 37.426194 -122.151678 19.0 0.6095 -0.1291 0.3085 0.022 0.154 1.019
2.22 0.3 -28.2 -39.5 -0.04 -0.17 -0.96 37.426194 -122.151678 19.0 0.2302 0.6970 0.3121 0.027 0.166 1.028
2.26 0.3 -28.2 -39.5 0.02 -0.22 -0.96 37.426194 -122.151678 19.0 -0.0914 0.6759 0.4287 0.045 0.167 1.039
2.29 0.3 -28.2 -39.5 0.08 -0.21 -1.00 37.426194 -122.151678 19.0 0.1416 -0.2382 0.1940 0.047 0.175 1.053
2.32 0.3 -28.2 -39.5 0.09 -0.18 -0.99 37.426194 -122.151678 19.0 0.2145 0.1170 -0.0992 0.049 0.180 1.053
2.35 0.3 -28.2 -39.5 0.01 -0.20 -0.98 37.426194 -122.151678 19.0 0.1296 0.3337 0.2965 0.060 0.188 1.057
2.38 0.3 -28.2 -39.5 0.10 -0.20 -0.97 37.426194 -122.151678 19.0 0.0566 -0.0348 -0.0414 0.062 0.193 1.064
2.41 0.3 -28.2 -39.5 0.16 -0.15 -1.02 37.426194 -122.151678 19.0 0.1370 -0.0098 -0.0865 0.068 0.192 1.060
