iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:58:06 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.35 -1.2 -22.2 -26.8 0.11 -0.09 -1.09 0 0 0 0.0523 -0.5392 0.3326 -0.020 0.065 2.866
1.38 -0.8 -21.9 -26.9 -0.08 -0.03 -1.13 0 0 0 0.3371 -0.0630 0.3307 -0.031 0.069 2.875
1.41 -0.8 -21.9 -26.9 -0.10 -0.02 -0.97 0 0 0 -0.0213 0.0069 0.2526 -0.032 0.073 2.883
1.44 -0.8 -22.6 -26.7 0.01 -0.09 -1.15 0 0 0 -0.5393 -0.3969 0.0394 -0.041 0.056 2.886
1.47 -0.8 -22.6 -26.7 -0.10 -0.01 -1.16 0 0 0 0.0244 -0.3132 0.1912 -0.051 0.051 2.888
1.50 -2.5 -22.4 -26.6 -0.02 -0.09 -1.18 0 0 0 -0.2345 -0.2686 0.1528 -0.058 0.049 2.894
1.53 -2.5 -22.4 -26.6 -0.06 -0.03 -1.15 0 0 0 -0.0242 -0.3800 0.1030 -0.072 0.042 2.895
1.57 -3.8 -22.2 -26.3 -0.07 -0.03 -1.11 0 0 0 -0.3298 0.1541 -0.1052 -0.076 0.039 2.895
1.60 -3.8 -22.2 -26.3 -0.01 -0.03 -1.17 0 0 0 -0.3424 -0.1252 0.0064 -0.075 0.028 2.892
1.63 -4.2 -22.6 -26.5 -0.06 -0.02 -1.13 0 0 0 0.1992 0.1390 0.1268 -0.080 0.029 2.896
1.66 -4.2 -22.6 -26.5 -0.06 -0.04 -1.05 0 0 0 -0.1251 0.3361 0.1177 -0.070 0.030 2.898
1.69 -3.9 -22.5 -26.6 -0.05 -0.04 -1.07 0 0 0 -0.0834 -0.3237 0.1954 -0.072 0.025 2.905
1.72 -3.9 -22.5 -26.6 -0.08 -0.03 -1.06 0 0 0 0.0120 0.3712 -0.0297 -0.072 0.024 2.906
1.75 -4.2 -22.2 -26.6 -0.07 -0.05 -1.03 0 0 0 -0.0398 0.2406 0.1626 -0.063 0.025 2.907
1.79 -4.2 -22.2 -26.6 -0.04 -0.05 -1.06 0 0 0 -0.0677 0.0065 0.1474 -0.060 0.026 2.914
1.82 -4.1 -21.2 -26.5 -0.09 -0.03 -1.03 0 0 0 0.0891 0.1974 0.0169 -0.060 0.026 2.915
1.85 -4.1 -21.2 -26.5 -0.07 -0.06 -1.00 0 0 0 -0.0990 0.5071 0.0180 -0.050 0.028 2.915
1.88 -3.9 -21.2 -26.8 -0.06 -0.03 -0.99 0 0 0 0.1030 -0.0309 0.0674 -0.046 0.031 2.918
1.91 -3.9 -21.2 -26.8 -0.05 -0.02 -1.02 0 0 0 -0.0534 0.2603 -0.0678 -0.043 0.030 2.917
1.94 -3.2 -21.6 -27.9 -0.05 -0.03 -0.98 0 0 0 0.0436 0.1842 0.0365 -0.037 0.031 2.916
1.98 -3.2 -21.6 -27.9 -0.05 -0.02 -1.01 0 0 0 0.0470 -0.0707 -0.0022 -0.038 0.032 2.917
2.00 -2.5 -21.3 -28.1 -0.05 -0.02 -0.99 0 0 0 -0.0075 0.1326 -0.0448 -0.038 0.032 2.916
2.04 -2.5 -21.3 -28.1 -0.03 -0.03 -0.98 0 0 0 0.0176 0.0857 0.0220 -0.029 0.033 2.915
2.07 -2.5 -21.9 -26.7 0.00 -0.02 -1.04 0 0 0 0.0800 -0.2258 -0.0169 -0.031 0.034 2.915
2.10 -2.5 -21.9 -26.7 -0.02 -0.02 -1.01 0 0 0 -0.0205 0.1308 -0.0974 -0.032 0.033 2.912
2.13 -2.7 -22.3 -26.1 0.01 -0.04 -1.01 0 0 0 -0.1204 0.1423 -0.0027 -0.021 0.031 2.910
2.16 -2.7 -22.3 -26.1 0.05 -0.02 -1.02 0 0 0 0.0736 -0.2110 0.0702 -0.021 0.029 2.910
2.19 -2.6 -21.4 -29.0 0.07 -0.03 -0.98 0 0 0 0.0476 0.0443 0.0528 -0.021 0.031 2.912
2.22 -2.6 -21.4 -29.0 0.13 -0.02 -0.98 0 0 0 -0.1635 0.2343 -0.0956 -0.006 0.028 2.911
2.25 -3.1 -21.3 -30.5 0.19 -0.03 -1.00 0 0 0 -0.0777 -0.0511 0.0026 0.006 0.023 2.908
2.28 -3.1 -21.3 -30.5 0.16 -0.03 -0.97 0 0 0 0.0749 -0.0565 0.2214 0.011 0.024 2.911
2.32 -2.8 -20.7 -30.5 0.20 -0.05 -0.99 0 0 0 -0.0398 0.1701 0.2432 0.022 0.026 2.917
2.35 -2.8 -20.7 -30.5 0.20 -0.01 -1.01 0 0 0 -0.1432 0.0046 0.1609 0.036 0.023 2.923
2.38 -2.2 -19.5 -31.3 0.20 -0.01 -1.01 0 0 0 0.0635 0.0722 0.2665 0.044 0.020 2.928
2.41 -2.2 -19.5 -31.3 0.18 -0.01 -0.98 0 0 0 -0.1747 0.1854 0.4026 0.062 0.016 2.942
2.44 -1.7 -19.4 -31.6 0.16 -0.00 -0.98 0 0 0 -0.0435 0.0999 0.3489 0.069 0.014 2.952
2.48 -1.7 -19.4 -31.6 0.15 -0.01 -1.00 0 0 0 -0.1307 0.0437 0.3121 0.076 0.009 2.963
2.50 -1.6 -20.5 -31.5 0.13 0.01 -1.01 0 0 0 -0.0362 0.0082 0.4036 0.079 0.007 2.972
2.54 -1.6 -20.5 -31.5 0.11 0.01 -1.02 0 0 0 -0.0967 0.0509 0.5298 0.081 0.005 2.984
2.57 -2.1 -20.6 -31.5 0.04 -0.00 -1.01 0 0 0 -0.1264 0.1398 0.3483 0.081 0.003 3.005
2.60 -2.1 -20.6 -31.5 0.04 0.01 -0.99 0 0 0 -0.1177 -0.2007 0.2695 0.078 -0.001 3.012
2.63 -3.1 -19.6 -31.7 0.02 0.05 -1.03 0 0 0 -0.0267 -0.2203 0.3079 0.068 -0.004 3.020
2.66 -3.1 -19.6 -31.7 -0.03 0.02 -1.03 0 0 0 0.0443 0.1380 0.2112 0.064 -0.004 3.029
2.69 -3.7 -19.6 -31.3 -0.00 0.01 -1.01 0 0 0 -0.0246 -0.1754 0.3621 0.060 -0.005 3.037
2.72 -3.7 -19.6 -31.3 -0.07 0.04 -1.04 0 0 0 -0.0885 -0.2708 0.2302 0.049 -0.006 3.044
2.75 -4.6 -19.7 -30.7 -0.12 0.02 -1.02 0 0 0 0.2195 -0.0292 0.3400 0.030 -0.007 3.055
2.79 -4.6 -19.7 -30.7 -0.08 0.00 -1.01 0 0 0 0.1271 0.0614 0.2797 0.025 -0.001 3.062
2.82 -5.7 -19.3 -31.0 -0.14 0.00 -1.01 0 0 0 0.0232 -0.0240 0.2604 0.019 -0.000 3.069
2.85 -5.7 -19.3 -31.0 -0.18 -0.02 -1.01 0 0 0 0.1949 -0.0323 0.1785 0.006 0.004 3.077
2.88 -6.0 -19.5 -31.5 -0.13 -0.00 -1.02 0 0 0 0.1008 -0.0592 0.0369 -0.000 0.009 3.079
2.91 -6.0 -19.5 -31.5 -0.18 0.02 -1.02 0 0 0 0.0324 -0.1106 0.1137 -0.012 0.008 3.081
2.94 -6.6 -19.8 -31.4 -0.15 -0.00 -1.03 0 0 0 0.1492 -0.0069 0.2008 -0.024 0.014 3.086
2.97 -6.6 -19.8 -31.4 -0.19 0.03 -1.01 0 0 0 0.1242 0.0188 0.1081 -0.031 0.016 3.091
3.01 -6.8 -20.1 -30.9 -0.17 0.02 -1.02 0 0 0 -0.2112 -0.1185 0.1806 -0.043 0.010 3.095
3.04 -6.8 -20.1 -30.9 -0.13 0.02 -1.03 0 0 0 -0.1096 0.0501 0.1083 -0.047 0.004 3.098
3.07 -6.3 -20.7 -30.8 -0.12 0.00 -1.02 0 0 0 0.0386 0.0886 0.1764 -0.049 0.003 3.101
3.10 -6.3 -20.7 -30.8 -0.13 0.03 -1.00 0 0 0 0.1026 -0.0647 0.1903 -0.051 0.005 3.106
3.13 -6.1 -20.6 -30.4 -0.12 -0.01 -1.03 0 0 0 -0.1925 0.1639 0.0258 -0.057 0.005 3.112
3.16 -6.1 -20.6 -30.4 -0.07 0.02 -1.04 0 0 0 -0.1696 0.0159 0.1452 -0.055 -0.002 3.113
3.19 -6.8 -21.0 -30.0 -0.10 -0.02 -1.02 0 0 0 0.2388 0.0710 0.1820 -0.058 0.002 3.121
3.22 -6.8 -21.0 -30.0 -0.05 0.01 -1.00 0 0 0 -0.0677 0.0831 0.0918 -0.057 0.004 3.124
3.25 -7.0 -20.1 -30.0 -0.08 -0.03 -1.01 0 0 0 -0.1291 0.0644 0.1667 -0.055 0.001 3.126
3.29 -7.0 -20.1 -30.0 -0.06 -0.01 -0.99 0 0 0 -0.0417 0.0588 0.2025 -0.055 0.001 3.134
3.32 -6.5 -19.2 -30.7 -0.07 0.01 -0.98 0 0 0 0.0116 0.0405 0.0673 -0.053 -0.001 3.138
3.35 -6.5 -19.2 -30.7 -0.07 0.01 -0.98 0 0 0 0.0780 -0.0121 -0.0156 -0.054 0.001 3.137
3.38 -7.0 -19.3 -31.4 -0.05 0.00 -0.98 0 0 0 -0.0453 0.1142 0.1426 -0.052 0.001 3.141
