iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:15:06 AM Pacific Standard Time.
0.50 -16.6 20.1 20.4 -0.57 0.13 0.52 37.428024 -122.174271 34.9 0.8175 -1.1740 2.6672 -2.519 -0.465 1.939
0.53 -12.4 22.9 20.3 -0.57 0.13 0.52 37.428024 -122.174271 34.9 0.9942 -1.0120 2.2139 -2.572 -0.525 1.892
0.56 -12.4 22.9 20.3 -0.22 0.19 0.23 37.428024 -122.174271 34.9 1.2547 -0.2789 1.6312 -2.620 -0.597 1.848
0.60 -8.3 24.7 19.6 -0.22 0.19 0.23 37.428024 -122.174271 34.9 1.4423 -0.2764 1.6351 -2.640 -0.651 1.824
0.63 -8.3 24.7 19.6 -0.43 0.19 0.13 37.428024 -122.174271 34.9 1.8853 -0.5823 1.9773 -2.674 -0.717 1.793
0.66 -3.3 27.5 16.1 -0.50 0.26 -0.00 37.428024 -122.174271 34.9 2.2089 0.1329 0.7970 -2.701 -0.833 1.769
0.69 -3.3 27.5 16.1 -0.41 0.36 -0.13 37.428024 -122.174271 34.9 2.5071 0.2051 0.4501 -2.678 -0.900 1.793
0.72 -1.6 30.1 13.0 -0.36 0.41 -0.21 37.428024 -122.174271 34.9 2.9164 -0.1538 0.4757 -2.645 -0.975 1.834
0.75 -1.6 30.1 13.0 -0.42 0.49 -0.37 37.428024 -122.174271 34.9 3.1980 0.0795 0.2190 -2.593 -1.055 1.898
0.78 0.4 32.9 7.4 -0.38 0.68 -0.48 37.428024 -122.174271 34.9 3.4005 0.4292 -0.1381 -2.427 -1.154 2.067
0.82 0.4 32.9 7.4 -0.38 0.75 -0.48 37.428024 -122.174271 34.9 3.7140 -0.0340 0.0980 -2.239 -1.224 2.265
0.85 0.6 34.5 1.4 -0.51 0.82 -0.60 37.428024 -122.174271 34.9 3.7775 -0.2649 0.3156 -1.978 -1.285 2.545
0.88 0.6 34.5 1.4 -0.53 0.80 -0.87 37.428024 -122.174271 34.9 3.7158 -0.1533 0.1528 -1.623 -1.314 2.920
0.91 0.2 35.8 -9.7 -0.63 0.60 -1.19 37.428024 -122.174271 34.9 4.2178 -0.6560 0.0437 -1.009 -1.271 -2.706
0.94 0.2 35.8 -9.7 -0.80 0.88 -1.40 37.428024 -122.174271 34.9 4.3378 -0.9717 -0.1858 -0.774 -1.193 -2.430
0.97 -0.8 34.5 -18.3 -1.03 0.83 -1.22 37.428024 -122.174271 34.9 4.4648 -0.9613 -0.2493 -0.632 -1.095 -2.246
1.00 -0.8 34.5 -18.3 -1.19 0.75 -1.28 37.428024 -122.174271 34.9 4.1009 -1.3764 -1.1992 -0.576 -0.985 -2.145
1.03 -7.2 27.4 -31.1 -0.93 0.69 -1.63 37.428024 -122.174271 34.9 3.6673 -0.6928 -2.3900 -0.594 -0.825 -2.117
1.06 -7.2 27.4 -31.1 -0.94 0.65 -1.65 37.428024 -122.174271 34.9 3.6660 -0.3238 -2.2194 -0.600 -0.705 -2.111
1.10 -13.3 18.7 -36.3 -0.94 0.41 -1.85 37.428024 -122.174271 34.9 3.4772 -0.5243 -2.0240 -0.607 -0.591 -2.101
1.13 -13.3 18.7 -36.3 -0.51 0.43 -1.98 37.428024 -122.174271 34.9 3.3192 0.0053 -2.6132 -0.615 -0.476 -2.099
1.16 -18.3 7.0 -37.8 -0.43 0.54 -1.98 37.428024 -122.174271 34.9 3.9784 0.9252 -1.4440 -0.581 -0.278 -2.093
1.19 -18.3 7.0 -37.8 -0.68 0.55 -1.98 37.428024 -122.174271 34.9 4.3735 0.1663 -0.0067 -0.557 -0.170 -2.041
1.22 -20.8 -9.2 -32.2 -0.91 0.59 -1.99 37.428024 -122.174271 34.9 4.4193 0.0162 0.0243 -0.550 -0.067 -1.972
1.25 -20.8 -9.2 -32.2 -0.86 0.64 -1.99 37.428024 -122.174271 34.9 4.1873 0.6515 -0.6941 -0.538 0.041 -1.919
1.28 -21.5 -14.6 -25.9 -0.95 0.55 -1.99 37.428024 -122.174271 34.9 3.8654 0.6751 -1.1761 -0.517 0.188 -1.875
1.31 -21.5 -14.6 -25.9 -0.70 0.50 -1.86 37.428024 -122.174271 34.9 3.5382 1.2536 -1.9171 -0.494 0.300 -1.863
1.35 -23.8 -18.1 -20.5 -0.40 0.35 -1.68 37.428024 -122.174271 34.9 3.1929 1.9266 -2.1738 -0.442 0.409 -1.875
1.38 -23.8 -18.1 -20.5 -0.32 0.29 -1.75 37.428024 -122.174271 34.9 2.9391 1.6100 -1.8614 -0.385 0.509 -1.894
1.41 -23.7 -22.1 -19.3 -0.37 0.25 -1.25 37.428024 -122.174271 34.9 3.2736 1.0839 -1.3247 -0.337 0.636 -1.908
1.44 -23.7 -22.1 -19.3 -0.13 0.13 -1.14 37.428024 -122.174271 34.9 2.4986 1.7887 -1.4730 -0.271 0.757 -1.930
1.47 -19.8 -29.3 -18.2 -0.16 0.05 -0.92 37.428024 -122.174271 34.9 2.2150 1.1844 -0.9439 -0.210 0.825 -1.955
1.50 -19.8 -29.3 -18.2 -0.12 -0.04 -0.69 37.428024 -122.174271 34.9 2.4935 1.0839 -0.5732 -0.178 0.897 -1.962
1.53 -16.9 -34.3 -17.7 0.05 -0.15 -0.52 37.428024 -122.174271 34.9 1.8771 1.3780 -0.7283 -0.129 0.958 -1.978
1.57 -16.9 -34.3 -17.7 -0.04 -0.17 -0.47 37.428024 -122.174271 34.9 1.5337 0.6324 -0.1241 -0.072 1.020 -1.998
1.60 -14.6 -39.8 -16.5 -0.02 -0.32 -0.26 37.428024 -122.174271 34.9 1.8131 0.7468 0.1577 -0.068 1.069 -1.987
1.63 -14.6 -39.8 -16.5 -0.04 -0.46 -0.41 37.428024 -122.174271 34.9 1.1188 1.0093 0.1011 -0.050 1.108 -1.976
1.66 -14.4 -42.3 -15.0 -0.11 -0.52 -0.28 37.428024 -122.174271 34.9 1.2409 0.1987 0.4723 -0.076 1.162 -1.928
1.69 -14.4 -42.3 -15.0 -0.04 -0.60 -0.31 37.428024 -122.174271 34.9 0.8591 0.8262 0.3059 -0.090 1.190 -1.895
1.72 -14.5 -45.0 -12.1 -0.05 -0.64 -0.48 37.428024 -122.174271 34.9 0.6940 0.5316 0.5019 -0.103 1.209 -1.859
1.75 -14.5 -45.0 -12.1 -0.11 -0.69 -0.25 37.428024 -122.174271 34.9 1.3023 0.2532 0.8334 -0.160 1.236 -1.791
1.78 -15.2 -45.6 -10.6 -0.15 -0.80 -0.34 37.428024 -122.174271 34.9 0.8551 0.9758 0.7899 -0.256 1.267 -1.664
