iPhone Sensor Log from Crossbow started at Dec 14, 2011 1:16:43 AM Pacific Standard Time.
1.13 -28.0 2.6 -33.0 -1.25 0.57 -1.99 37.427979 -122.174208 34.2 3.7931 2.0084 -2.1483 -0.619 0.006 -2.334
1.16 -25.5 -13.0 -27.2 -1.25 0.57 -1.99 37.427979 -122.174208 34.2 4.0181 1.9707 -1.9376 -0.566 0.128 -2.318
1.19 -25.5 -13.0 -27.2 -1.33 0.58 -1.99 37.427979 -122.174208 34.2 4.4435 2.0954 -1.9966 -0.514 0.257 -2.304
1.22 -23.2 -20.1 -22.3 -1.11 0.42 -1.76 37.427979 -122.174208 34.2 3.8604 2.4384 -2.3621 -0.449 0.389 -2.304
1.25 -23.2 -20.1 -22.3 -0.78 0.31 -1.76 37.427979 -122.174208 34.2 3.5195 2.3752 -2.3694 -0.343 0.547 -2.339
1.28 -20.2 -27.9 -18.1 -0.43 0.26 -1.47 37.427979 -122.174208 34.2 3.5053 2.4303 -1.9976 -0.256 0.657 -2.375
1.32 -20.2 -27.9 -18.1 -0.32 0.15 -1.13 37.427979 -122.174208 34.2 3.1475 2.5118 -1.4225 -0.166 0.757 -2.408
1.35 -17.5 -33.5 -15.7 -0.14 0.07 -0.96 37.427979 -122.174208 34.2 2.5320 2.0637 -1.2442 -0.076 0.831 -2.446
1.38 -17.5 -33.5 -15.7 0.07 0.09 -0.90 37.427979 -122.174208 34.2 2.3948 1.6061 -0.5381 0.058 0.928 -2.516
1.41 -12.6 -40.3 -13.1 0.03 0.03 -0.57 37.427979 -122.174208 34.2 2.1549 1.5907 0.1386 0.116 0.991 -2.532
1.44 -12.6 -40.3 -13.1 -0.07 -0.08 -0.25 37.427979 -122.174208 34.2 1.4045 1.1045 0.2618 0.153 1.041 -2.532
1.47 -9.9 -42.5 -10.9 0.06 -0.14 -0.49 37.427979 -122.174208 34.2 1.3134 0.9904 0.1975 0.180 1.075 -2.532
1.50 -9.9 -42.5 -10.9 0.07 -0.25 -0.23 37.427979 -122.174208 34.2 1.4152 0.8304 0.7364 0.199 1.136 -2.515
1.53 -8.9 -45.8 -6.1 -0.04 -0.33 -0.13 37.427979 -122.174208 34.2 0.9437 0.8498 0.6984 0.187 1.171 -2.479
1.57 -8.9 -45.8 -6.1 0.00 -0.44 -0.29 37.427979 -122.174208 34.2 0.6382 0.8499 0.4147 0.184 1.193 -2.449
1.60 -9.9 -47.2 -4.7 0.07 -0.52 -0.25 37.427979 -122.174208 34.2 0.7551 0.7457 0.5079 0.185 1.216 -2.427
1.63 -9.9 -47.2 -4.7 0.01 -0.61 -0.12 37.427979 -122.174208 34.2 0.7218 0.3400 1.0121 0.122 1.258 -2.335
1.66 -10.7 -47.1 -4.1 -0.14 -0.67 -0.21 37.427979 -122.174208 34.2 0.5670 0.4964 0.8428 0.053 1.277 -2.252
