iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:52:07 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.66 0.5 -19.4 -26.5 0.10 0.03 -1.00 0 0 0 0.1763 0.2386 0.0744 0.013 0.025 -1.608
0.69 -0.1 -20.6 -25.8 -0.07 0.03 -0.98 0 0 0 -0.3176 -0.2212 0.5474 0.009 0.016 -1.598
0.73 -0.1 -20.6 -25.8 -0.03 -0.10 -0.99 0 0 0 -0.0849 0.1093 0.5201 0.005 0.013 -1.583
0.76 -0.8 -21.3 -25.1 0.03 -0.03 -1.04 0 0 0 -0.0517 0.3881 0.3378 0.015 0.013 -1.573
0.79 -0.8 -21.3 -25.1 -0.08 -0.01 -1.01 0 0 0 -0.2076 -0.1000 0.5192 0.008 0.004 -1.555
0.82 -0.5 -20.4 -25.7 -0.06 -0.02 -1.04 0 0 0 0.2272 0.0871 0.4069 0.007 0.006 -1.543
0.85 -0.5 -20.4 -25.7 -0.08 -0.04 -1.04 0 0 0 0.4092 -0.0628 0.2742 0.001 0.021 -1.533
0.88 -0.1 -20.6 -24.7 -0.11 -0.02 -0.96 0 0 0 0.3616 0.3138 0.1439 -0.001 0.032 -1.528
0.91 -0.1 -20.6 -24.7 -0.16 -0.10 -1.02 0 0 0 -0.0438 0.4879 0.0206 0.006 0.038 -1.526
0.95 -0.1 -21.3 -24.1 -0.24 0.03 -1.00 0 0 0 0.0458 -0.0731 -0.0081 -0.005 0.030 -1.528
0.98 -0.1 -21.3 -24.1 -0.29 -0.03 -1.02 0 0 0 0.1365 -0.1035 0.4797 -0.019 0.032 -1.521
1.01 -1.1 -21.0 -24.8 -0.39 -0.06 -1.01 0 0 0 -0.1155 0.1789 0.6325 -0.027 0.034 -1.505
1.04 -1.1 -21.0 -24.8 -0.24 -0.01 -0.96 0 0 0 -0.1836 0.7057 0.3589 -0.014 0.026 -1.489
1.07 -0.8 -20.6 -25.7 -0.21 -0.03 -1.01 0 0 0 0.0238 0.1221 0.2751 -0.014 0.025 -1.481
1.10 -0.8 -20.6 -25.7 -0.20 -0.00 -1.05 0 0 0 -0.0642 -0.0902 0.2825 -0.031 0.021 -1.470
1.13 -0.7 -20.6 -25.9 -0.18 -0.03 -1.00 0 0 0 0.1521 0.0853 0.3054 -0.038 0.023 -1.462
1.16 -0.7 -20.6 -25.9 -0.14 -0.03 -0.98 0 0 0 -0.1266 0.2617 0.2762 -0.039 0.023 -1.455
1.20 -0.9 -20.1 -25.7 -0.10 -0.01 -0.94 0 0 0 0.0824 0.1519 0.2683 -0.036 0.019 -1.446
1.23 -0.9 -20.1 -25.7 -0.10 -0.05 -0.95 0 0 0 0.3723 -0.0350 0.1707 -0.038 0.027 -1.441
1.26 -1.1 -20.1 -25.6 -0.06 -0.05 -0.96 0 0 0 -0.0182 -0.0470 0.1089 -0.042 0.033 -1.438
1.29 -1.1 -20.1 -25.6 -0.08 -0.05 -0.98 0 0 0 -0.1840 0.0020 0.1767 -0.043 0.029 -1.435
1.32 -1.3 -20.6 -25.8 -0.06 -0.06 -1.01 0 0 0 0.1045 -0.1996 0.1310 -0.055 0.032 -1.427
1.35 -1.3 -20.6 -25.8 -0.05 -0.06 -1.01 0 0 0 0.0360 -0.1153 0.1066 -0.058 0.036 -1.425
1.38 -3.3 -20.7 -25.9 -0.05 -0.06 -1.01 0 0 0 -0.1271 0.0010 0.0064 -0.061 0.035 -1.425
1.41 -3.3 -20.7 -25.9 -0.03 -0.04 -0.99 0 0 0 0.0490 -0.0003 0.0358 -0.060 0.034 -1.425
1.44 -4.6 -20.8 -25.7 -0.04 -0.05 -0.93 0 0 0 0.1975 0.0133 0.0625 -0.059 0.039 -1.424
1.48 -4.6 -20.8 -25.7 -0.01 -0.07 -0.92 0 0 0 0.4664 0.0141 -0.0463 -0.059 0.053 -1.424
1.51 -4.4 -21.7 -25.3 -0.02 -0.05 -0.78 0 0 0 0.5796 0.2102 -0.0654 -0.057 0.068 -1.425
1.54 -4.4 -21.7 -25.3 0.03 -0.09 -0.67 0 0 0 0.3744 0.2468 -0.0271 -0.050 0.085 -1.428
1.57 -3.4 -22.8 -23.9 0.02 -0.09 -0.67 0 0 0 0.5865 0.3925 0.1690 -0.041 0.096 -1.426
1.60 -3.4 -22.8 -23.9 0.01 -0.04 -0.78 0 0 0 1.2356 -0.1232 0.1875 -0.037 0.123 -1.419
1.63 -2.8 -23.5 -23.6 0.01 -0.18 -0.68 0 0 0 0.4929 -0.4738 -0.2872 -0.049 0.146 -1.422
1.66 -2.8 -23.5 -23.6 -0.07 -0.09 -0.95 0 0 0 -0.7644 0.3372 -0.1017 -0.048 0.127 -1.432
1.69 -2.6 -23.6 -24.1 -0.05 -0.00 -0.93 0 0 0 -0.2633 0.5219 -0.3063 -0.036 0.114 -1.439
1.73 -2.6 -23.6 -24.1 0.08 -0.12 -0.98 0 0 0 -0.0924 0.9042 -0.2195 -0.007 0.111 -1.450
1.76 -2.7 -23.6 -23.8 0.01 -0.05 -0.90 0 0 0 -0.0576 0.7301 -0.0349 0.015 0.109 -1.453
1.79 -2.7 -23.6 -23.8 -0.03 -0.07 -0.82 0 0 0 -0.2002 0.2740 0.0618 0.028 0.107 -1.453
1.82 -1.3 -23.1 -23.4 0.10 -0.15 -1.14 0 0 0 0.1071 -0.1607 -0.3143 0.029 0.089 -1.465
1.85 -1.3 -23.1 -23.4 -0.09 0.09 -0.93 0 0 0 0.5783 0.4822 0.0437 0.030 0.097 -1.468
1.88 -0.3 -22.8 -23.9 0.27 -0.16 -1.16 0 0 0 -0.3999 0.6393 -0.0820 0.048 0.098 -1.468
1.91 -0.3 -22.8 -23.9 0.13 -0.03 -1.31 0 0 0 -0.5423 -0.9463 -0.2480 0.040 0.071 -1.473
1.94 0.1 -22.4 -23.9 0.06 0.00 -1.23 0 0 0 0.0847 -1.0613 0.1667 0.010 0.070 -1.475
1.98 0.1 -22.4 -23.9 0.09 -0.10 -1.32 0 0 0 -0.3948 -0.5706 0.3768 -0.011 0.066 -1.466
2.01 -0.7 -21.5 -24.6 0.01 -0.16 -1.31 0 0 0 -0.3936 -0.5684 0.3636 -0.034 0.045 -1.450
2.04 -0.7 -21.5 -24.6 0.03 -0.15 -1.27 0 0 0 -0.0423 -0.6653 0.0878 -0.052 0.039 -1.445
2.07 -2.1 -21.0 -25.0 -0.01 -0.04 -1.25 0 0 0 0.0827 -0.2845 -0.0444 -0.070 0.038 -1.448
2.10 -2.1 -21.0 -25.0 0.03 -0.09 -1.14 0 0 0 -0.0713 0.3729 0.1202 -0.066 0.039 -1.447
2.13 -2.8 -19.8 -24.9 0.05 -0.09 -1.16 0 0 0 -0.2423 0.2556 0.1462 -0.057 0.034 -1.444
2.16 -2.8 -19.8 -24.9 0.01 -0.04 -1.12 0 0 0 0.0633 0.0719 -0.0054 -0.053 0.029 -1.443
2.19 -2.0 -20.2 -27.3 -0.00 -0.08 -1.05 0 0 0 0.0737 0.3203 0.1832 -0.044 0.034 -1.441
2.23 -2.0 -20.2 -27.3 0.03 -0.06 -1.03 0 0 0 -0.0824 0.0697 0.1736 -0.035 0.036 -1.436
2.26 -2.6 -20.4 -29.8 0.00 -0.04 -1.17 0 0 0 -0.0612 -0.1866 0.2091 -0.034 0.034 -1.431
2.29 -2.6 -20.4 -29.8 -0.11 -0.07 -1.05 0 0 0 0.3476 0.0869 0.2496 -0.040 0.039 -1.425
2.32 -2.6 -20.2 -29.3 -0.01 -0.06 -0.88 0 0 0 0.3146 0.6560 0.2025 -0.030 0.050 -1.419
2.35 -2.6 -20.2 -29.3 0.08 -0.02 -1.06 0 0 0 -0.2282 0.2901 0.1909 -0.003 0.049 -1.410
