iPhone Sensor Log from Crossbow started at Nov 18, 2011 15:05:34 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.54 4.7 -21.5 -41.1 -0.46 -0.07 -1.08 37.425961 -122.151840 16.7 0.9320 0.2926 0.8933 0.082 -0.012 -1.074
1.57 5.3 -21.9 -40.1 -0.43 -0.18 -1.11 37.425961 -122.151840 16.7 0.4745 0.5832 0.8108 0.099 0.019 -1.048
1.60 5.3 -21.9 -40.1 -0.39 -0.17 -1.00 37.425961 -122.151840 16.7 0.1623 0.4162 0.8108 0.111 0.026 -1.026
1.63 4.5 -23.3 -39.2 -0.15 -0.07 -1.02 37.425961 -122.151840 16.7 -0.0212 -0.2188 0.4564 0.107 0.043 -0.990
1.66 4.5 -23.3 -39.2 -0.04 -0.10 -1.00 37.425961 -122.151840 16.7 0.1499 0.4175 0.2394 0.088 0.050 -0.982
1.69 3.9 -24.8 -38.6 -0.13 -0.14 -0.88 37.425961 -122.151840 16.7 0.0398 0.4445 0.8621 0.085 0.059 -0.966
1.72 3.9 -24.8 -38.6 -0.13 -0.14 -0.88 37.425961 -122.151840 16.7 0.0984 0.2536 0.7331 0.098 0.068 -0.934
1.76 3.4 -25.1 -38.6 -0.04 -0.17 -0.92 37.425961 -122.151840 16.7 -0.2159 -0.5083 0.2107 0.083 0.070 -0.922
1.79 3.4 -25.1 -38.6 0.02 -0.11 -1.07 37.425961 -122.151840 16.7 0.3843 -0.1771 0.3127 0.059 0.076 -0.913
1.82 2.0 -25.5 -39.0 -0.04 -0.08 -0.94 37.425961 -122.151840 16.7 0.2701 0.3705 0.2017 0.060 0.093 -0.903
0.04 0.6 -25.3 -39.0 0.10 -0.07 -1.05 37.425961 -122.151840 8.2 0.2455 -0.0395 0.0982 0.071 0.073 -0.943
0.07 0.1 -26.1 -39.0 0.10 -0.08 -0.92 37.425961 -122.151840 8.2 0.0007 -0.0609 0.2169 0.071 0.079 -0.939
0.10 0.1 -26.1 -39.0 0.02 -0.07 -0.91 37.425961 -122.151840 8.2 -0.5972 -0.7167 0.1256 0.057 0.069 -0.933
0.13 0.4 -26.1 -39.1 0.03 -0.02 -1.06 37.425961 -122.151840 8.2 -0.9865 -0.7134 -0.2839 0.035 0.046 -0.934
0.16 0.4 -26.1 -39.1 0.04 0.01 -1.06 37.425961 -122.151840 8.2 -0.2540 -0.3313 -0.0338 0.020 0.021 -0.942
0.19 -0.1 -25.0 -39.1 -0.03 -0.05 -0.94 37.425961 -122.151840 8.2 0.1114 -0.3686 0.3945 0.009 0.024 -0.935
0.22 -0.1 -25.0 -39.1 0.03 0.00 -0.90 37.425961 -122.151840 8.2 -0.7388 -0.3130 -0.2300 -0.002 0.011 -0.930
0.25 -1.7 -23.9 -40.2 0.32 0.15 -1.02 37.425961 -122.151840 8.2 -1.4317 0.2839 -0.1328 -0.005 -0.033 -0.943
0.29 -1.7 -23.9 -40.2 0.61 0.12 -1.10 37.425961 -122.151840 8.2 -1.1638 0.9380 0.4004 0.013 -0.065 -0.937
0.32 -1.9 -22.6 -41.0 1.01 0.24 -1.52 37.425961 -122.151840 12.2 -2.4586 1.1105 -0.0515 0.048 -0.129 -0.923
0.35 -1.9 -22.6 -41.0 1.29 0.53 -1.83 37.425961 -122.151840 12.2 -2.3965 1.3314 0.1351 0.084 -0.197 -0.921
0.38 0.6 -16.2 -43.4 1.05 0.67 -1.99 37.425961 -122.151840 12.2 -2.2992 -1.0587 1.4867 0.087 -0.252 -0.890
0.41 0.6 -16.2 -43.4 0.57 0.70 -2.00 37.425961 -122.151840 12.2 0.5620 -1.8075 2.9397 0.035 -0.298 -0.777
0.44 -0.2 -11.2 -45.8 -0.39 0.55 -1.95 37.425961 -122.151840 12.2 0.6805 -1.1369 3.6588 0.027 -0.273 -0.682
0.47 -0.2 -11.2 -45.8 -0.67 0.66 -1.82 37.425961 -122.151840 12.2 1.1692 -0.8899 2.8132 0.019 -0.251 -0.562
0.50 -4.4 -8.7 -46.6 -0.75 0.64 -1.31 37.425961 -122.151840 12.2 2.3811 -0.7561 2.3221 0.015 -0.196 -0.494
0.54 -4.4 -8.7 -46.6 -1.00 0.48 -1.21 37.425961 -122.151840 12.2 2.5707 -0.7675 2.2594 0.000 -0.128 -0.434
0.57 -11.1 -10.6 -44.3 -1.01 0.46 -1.35 37.425961 -122.151840 12.2 1.6010 0.2587 1.5564 0.006 -0.062 -0.363
0.60 -11.1 -10.6 -44.3 -1.03 0.49 -1.10 37.425961 -122.151840 12.2 2.7209 -0.4394 0.7808 0.003 0.018 -0.326
0.63 -14.2 -13.5 -42.5 -1.04 0.39 -0.94 37.425961 -122.151840 12.2 2.9543 -0.4736 0.2417 -0.011 0.095 -0.313
0.66 -14.2 -13.5 -42.5 -0.90 0.43 -0.55 37.425961 -122.151840 12.2 3.0391 -0.9305 -0.5906 -0.034 0.198 -0.318
0.69 -16.9 -20.6 -39.5 -0.78 0.32 -0.35 37.425961 -122.151840 12.2 2.8482 -1.2297 -1.2325 -0.061 0.278 -0.340
0.72 -16.9 -20.6 -39.5 -0.59 0.27 -0.17 37.425961 -122.151840 12.2 2.4372 -1.2158 -1.9572 -0.082 0.348 -0.380
0.75 -17.4 -27.1 -36.1 -0.23 0.26 0.12 37.425961 -122.151840 12.2 2.1923 -2.4377 -2.6590 -0.113 0.461 -0.490
0.79 -17.4 -27.1 -36.1 -0.31 0.16 0.00 37.425961 -122.151840 12.2 1.6852 -2.7750 -2.3072 -0.157 0.522 -0.555
0.82 -16.1 -36.0 -28.7 -0.22 0.15 -0.03 37.425961 -122.151840 12.2 0.3537 -1.7997 -2.3022 -0.179 0.554 -0.620
0.85 -16.1 -36.0 -28.7 -0.22 0.15 -0.03 37.425961 -122.151840 12.2 0.7732 -2.4894 -2.6228 -0.202 0.590 -0.718
0.88 -14.0 -40.1 -23.8 -0.03 0.14 0.07 37.425961 -122.151840 12.2 0.5686 -2.5808 -2.6560 -0.226 0.622 -0.798
0.91 -14.0 -40.1 -23.8 -0.01 0.05 0.09 37.425961 -122.151840 12.2 0.2060 -2.3043 -2.7410 -0.242 0.648 -0.880
