iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:26:33 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.53 -26.7 -8.6 -26.7 -0.51 -0.10 -1.21 0 0 0 0.3889 -0.3008 2.5708 -0.044 0.264 -1.080
1.57 -26.7 -8.6 -26.7 -0.58 -0.17 -1.17 0 0 0 0.6109 1.2107 0.9307 -0.047 0.276 -1.033
1.60 -25.9 -7.9 -27.0 -0.59 -0.23 -1.11 0 0 0 -0.1202 2.2128 0.2370 0.004 0.282 -1.025
1.63 -25.9 -7.9 -27.0 -0.69 -0.34 -1.07 0 0 0 0.3445 0.3543 1.5457 0.033 0.282 -0.974
1.66 -24.2 -5.8 -28.6 -0.55 -0.29 -0.97 0 0 0 0.0640 1.9767 0.2439 0.057 0.290 -0.950
1.69 -24.2 -5.8 -28.6 -0.31 -0.25 -0.91 0 0 0 -0.7193 2.0266 -0.3173 0.115 0.279 -0.955
1.72 -21.9 -4.3 -30.3 -0.23 -0.34 -0.91 0 0 0 0.1765 -0.5945 1.2149 0.115 0.267 -0.934
1.75 -21.9 -4.3 -30.3 -0.27 -0.24 -0.94 0 0 0 0.8231 0.0690 0.7333 0.094 0.286 -0.904
1.78 -20.3 -3.8 -31.7 -0.09 -0.26 -0.88 0 0 0 0.2785 0.8294 0.0659 0.109 0.302 -0.901
1.82 -20.3 -3.8 -31.7 -0.13 -0.29 -0.93 0 0 0 -0.4057 0.0465 0.7981 0.120 0.295 -0.872
1.85 -19.5 -3.1 -31.3 -0.12 -0.29 -1.00 0 0 0 -0.2402 -0.1380 0.6087 0.109 0.289 -0.852
1.88 -19.5 -3.1 -31.3 0.04 -0.26 -1.00 0 0 0 0.2891 1.0520 0.2382 0.114 0.287 -0.836
