iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:29:51 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.69 15.4 -16.5 -20.4 -1.82 -0.52 -0.59 0 0 0 -0.0047 -0.7858 -1.2835 -0.100 0.379 1.859
0.72 15.4 -16.5 -20.4 -1.27 -0.44 -0.46 0 0 0 -0.0094 -1.2097 -2.9343 -0.097 0.379 1.795
0.76 14.7 -15.1 -20.9 -1.43 0.14 0.01 0 0 0 2.0494 -3.3065 -2.3795 -0.153 0.433 1.686
0.79 14.7 -15.1 -20.9 -1.43 0.14 0.01 0 0 0 -1.9930 -1.4606 -4.4464 -0.183 0.455 1.569
0.82 15.1 -11.3 -23.0 0.42 0.98 -1.01 0 0 0 -0.9755 -1.8891 -5.0036 -0.161 0.433 1.409
0.85 15.1 -11.3 -23.0 0.63 1.23 -1.77 0 0 0 -3.7051 -1.0083 -3.4069 -0.129 0.375 1.249
0.88 15.1 -6.7 -24.0 1.50 0.74 -1.99 0 0 0 -1.4300 -4.2598 -3.1858 -0.182 0.320 1.143
0.91 15.1 -6.7 -24.0 1.36 0.34 -1.75 0 0 0 -0.1854 1.7886 -1.2566 -0.192 0.320 1.066
0.94 15.9 -1.4 -24.0 0.86 0.08 -0.72 0 0 0 0.9179 0.7275 0.0107 -0.132 0.344 1.053
0.97 15.9 -1.4 -24.0 0.65 -0.01 -0.24 0 0 0 0.8329 -0.2689 0.6736 -0.133 0.364 1.066
1.00 16.8 -0.6 -23.2 0.29 0.14 -0.02 0 0 0 0.8011 -0.6815 1.2721 -0.163 0.382 1.099
1.04 16.8 -0.6 -23.2 0.22 0.10 0.30 0 0 0 0.6409 -0.8707 1.3367 -0.213 0.395 1.152
1.07 16.0 -2.6 -22.2 -0.10 0.35 0.60 0 0 0 0.7296 0.4677 1.0004 -0.233 0.409 1.190
1.10 16.0 -2.6 -22.2 -0.34 0.49 0.32 0 0 0 -1.6256 1.2818 -0.2031 -0.165 0.385 1.196
1.14 13.1 -5.3 -20.4 -0.38 0.55 -0.73 0 0 0 -5.2329 -3.4952 0.4079 -0.223 0.259 1.180
1.16 13.1 -5.3 -20.4 -0.44 0.57 -2.00 0 0 0 -5.9768 -3.0771 0.5427 -0.278 0.158 1.162
1.19 9.9 -2.3 -21.4 -0.19 -0.31 -1.99 0 0 0 -3.2181 -1.5864 0.1852 -0.354 -0.002 1.131
1.22 9.9 -2.3 -21.4 0.61 -0.11 -1.99 0 0 0 -1.5093 1.3551 -1.6664 -0.353 -0.046 1.085
1.26 5.7 4.0 -23.0 0.46 0.09 -1.99 0 0 0 -0.2751 1.2308 -0.0523 -0.316 -0.058 1.053
1.29 5.7 4.0 -23.0 0.33 0.10 -1.99 0 0 0 0.9350 1.2289 1.4609 -0.280 -0.052 1.119
1.32 5.5 5.2 -23.3 0.77 0.46 -1.85 0 0 0 1.0908 1.4092 0.2587 -0.238 -0.033 1.143
1.35 5.5 5.2 -23.3 1.08 0.64 -1.95 0 0 0 0.9358 1.1809 0.6116 -0.212 -0.006 1.159
1.38 6.9 3.8 -24.3 -0.36 0.31 -1.61 0 0 0 1.3418 2.8511 2.4264 -0.116 0.022 1.215
1.41 6.9 3.8 -24.3 -1.26 0.03 -1.30 0 0 0 2.4238 0.4136 4.0031 -0.082 0.061 1.312
1.44 8.6 1.2 -24.8 -1.25 -0.15 -1.29 0 0 0 0.9457 0.3367 3.1070 -0.089 0.104 1.410
1.47 8.6 1.2 -24.8 -1.16 -0.29 -0.81 0 0 0 1.5209 2.3331 1.4430 0.013 0.136 1.489
1.50 12.0 -3.4 -25.1 -0.92 -0.15 -0.80 0 0 0 0.9213 0.1854 1.6491 0.029 0.170 1.534
1.54 12.0 -3.4 -25.1 -0.39 -0.20 -0.93 0 0 0 -0.2056 1.9576 -0.0912 0.041 0.181 1.557
1.57 13.6 -5.3 -24.2 -0.25 -0.14 -0.85 0 0 0 0.3626 1.2793 0.2294 0.092 0.183 1.553
1.60 13.6 -5.3 -24.2 -0.31 -0.16 -0.80 0 0 0 0.5199 -0.5449 0.9934 0.068 0.218 1.597
1.63 14.5 -6.9 -23.0 -0.31 -0.16 -0.80 0 0 0 -0.4578 0.8880 0.0996 0.073 0.215 1.607
1.66 14.5 -6.9 -23.0 -0.10 -0.21 -0.90 0 0 0 -0.3930 0.5799 0.7493 0.093 0.203 1.618
1.69 15.6 -7.1 -22.3 -0.10 -0.21 -0.90 0 0 0 0.4223 0.1477 1.1103 0.092 0.212 1.655
1.72 15.6 -7.1 -22.3 -0.15 -0.20 -0.78 0 0 0 0.1367 0.2993 0.7044 0.093 0.222 1.679
1.75 15.8 -8.0 -21.5 -0.02 -0.17 -0.90 0 0 0 -0.1722 0.0259 0.2132 0.091 0.219 1.690
1.79 15.8 -8.0 -21.5 0.06 -0.21 -0.99 0 0 0 0.0883 0.0607 0.7266 0.069 0.218 1.713
1.82 15.1 -8.7 -21.7 -0.03 -0.20 -0.97 0 0 0 0.1067 0.3731 0.6466 0.070 0.223 1.731
1.85 15.1 -8.7 -21.7 0.12 -0.24 -0.98 0 0 0 0.2332 -0.2550 0.7605 0.068 0.229 1.749
1.88 14.4 -9.5 -21.7 0.05 -0.21 -0.96 0 0 0 0.1493 -0.0051 0.4954 0.054 0.237 1.770
1.91 14.4 -9.5 -21.7 0.07 -0.25 -1.07 0 0 0 0.2494 0.2541 0.7337 0.058 0.243 1.785
