iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:24:03 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.44 0.9 27.5 -24.8 0.57 0.78 -2.00 0 0 0 -2.6813 0.9117 0.7730 0.014 -0.260 0.354
0.47 0.9 27.5 -24.8 0.04 0.81 -2.00 0 0 0 1.3510 1.6436 1.7091 0.066 -0.268 0.384
0.50 3.6 29.4 -24.2 -0.41 0.74 -1.59 0 0 0 2.7290 0.8125 3.0207 0.104 -0.196 0.450
0.54 3.6 29.4 -24.2 -0.69 0.61 -0.31 0 0 0 2.5774 3.4791 2.5304 0.242 -0.082 0.555
0.57 8.4 27.7 -25.2 -0.69 0.61 -0.31 0 0 0 4.3891 0.2453 2.2283 0.285 0.026 0.595
0.60 8.4 27.7 -25.2 -0.28 0.43 0.72 0 0 0 4.8289 -1.2042 0.9936 0.266 0.160 0.595
0.63 13.5 19.7 -27.8 0.01 0.30 0.99 0 0 0 2.6763 -0.4876 0.9174 0.242 0.261 0.592
0.66 13.5 19.7 -27.8 -0.30 0.16 0.41 0 0 0 0.6201 -0.7044 1.2888 0.218 0.311 0.627
0.70 13.2 14.7 -30.1 -0.28 0.06 0.13 0 0 0 0.3956 -0.6293 0.6316 0.193 0.329 0.647
0.72 13.2 14.7 -30.1 -0.45 -0.09 -0.07 0 0 0 -0.0706 -0.3702 1.0300 0.156 0.341 0.685
0.75 11.8 12.8 -31.4 -0.78 -0.29 -0.37 0 0 0 -0.2324 -0.4019 0.3630 0.138 0.336 0.704
0.79 11.8 12.8 -31.4 -1.12 -0.44 -0.37 0 0 0 -0.5613 0.1750 -0.0869 0.130 0.327 0.712
0.82 12.2 12.0 -31.8 -1.38 -0.57 -0.74 0 0 0 -0.2606 -0.7815 -0.0766 0.123 0.315 0.712
0.85 12.2 12.0 -31.8 -1.24 -0.39 -1.14 0 0 0 -0.1283 -0.7243 -1.3048 0.103 0.308 0.693
0.88 11.5 12.2 -32.0 -1.15 -0.28 -0.90 0 0 0 0.1948 -1.7412 -0.8106 0.088 0.309 0.633
0.91 11.5 12.2 -32.0 -1.65 -0.05 -0.85 0 0 0 -1.5367 -2.6710 -2.4165 0.029 0.283 0.592
0.94 8.1 13.9 -32.1 -0.68 0.25 -1.23 0 0 0 -0.5451 -1.8351 -3.6912 0.000 0.252 0.496
0.97 8.1 13.9 -32.1 -0.09 0.67 -0.77 0 0 0 -1.5312 0.0339 -2.2781 -0.020 0.232 0.403
1.01 -0.2 15.2 -31.0 0.27 1.03 -1.69 0 0 0 -1.8406 -0.1672 -4.7939 0.018 0.173 0.298
1.04 -0.2 15.2 -31.0 1.89 0.95 -1.76 0 0 0 -0.2502 -4.5020 -3.7428 -0.045 0.154 0.175
1.07 -5.0 15.7 -30.2 1.22 0.31 -1.58 0 0 0 -0.1467 1.3823 -0.9400 -0.071 0.136 0.100
1.10 -5.0 15.7 -30.2 0.91 0.20 -1.03 0 0 0 0.7715 -0.2629 -0.3036 -0.057 0.150 0.084
1.13 -7.8 15.8 -30.5 0.68 -0.05 -0.43 0 0 0 1.5230 -0.4686 0.6037 -0.091 0.190 0.099
1.16 -7.8 15.8 -30.5 0.38 -0.01 -0.09 0 0 0 0.9158 0.5656 0.7748 -0.083 0.220 0.119
1.19 -7.7 13.8 -31.3 0.06 -0.06 0.04 0 0 0 0.7237 -1.0281 1.1446 -0.097 0.238 0.148
1.22 -7.7 13.8 -31.3 0.20 -0.28 -0.08 0 0 0 0.5543 -1.8854 1.0945 -0.156 0.250 0.182
1.25 -8.2 13.1 -32.4 -0.03 -0.16 0.35 0 0 0 1.0603 3.0346 -0.5530 -0.101 0.291 0.198
1.29 -8.2 13.1 -32.4 -0.03 0.11 0.53 0 0 0 0.7711 0.5220 -0.2921 -0.049 0.315 0.186
1.32 -7.2 11.0 -33.0 -0.32 0.37 0.15 0 0 0 -0.2056 0.2837 0.2305 -0.059 0.322 0.190
1.35 -7.2 11.0 -33.0 -0.10 0.74 -1.61 0 0 0 -3.4066 0.6181 -1.6506 0.005 0.245 0.151
1.38 -5.7 12.9 -32.0 -0.10 0.22 -2.00 0 0 0 -5.3948 -2.7502 0.3407 -0.100 0.061 0.123
1.41 -5.7 12.9 -32.0 0.07 -0.48 -1.99 0 0 0 -1.6257 1.0363 -1.3044 -0.113 -0.029 0.100
1.44 -7.5 20.1 -29.5 0.38 -0.38 -1.99 0 0 0 -0.2024 1.6182 -1.7020 -0.077 -0.042 0.053
1.47 -7.5 20.1 -29.5 0.48 -0.08 -1.76 0 0 0 0.5011 0.1522 -0.5309 -0.055 -0.030 0.023
1.51 -8.2 21.9 -28.8 0.11 -0.19 -1.69 0 0 0 0.2098 0.0216 1.0013 -0.054 -0.024 0.043
1.54 -8.2 21.9 -28.8 0.59 0.11 -1.55 0 0 0 0.6981 -0.3947 0.2744 -0.058 -0.011 0.062
1.57 -7.5 21.1 -29.7 1.00 0.19 -1.39 0 0 0 0.8393 1.2358 0.7257 -0.061 0.012 0.067
1.60 -7.5 21.1 -29.7 1.07 0.25 -1.04 0 0 0 1.0255 0.5855 1.6016 -0.037 0.039 0.104
1.63 -7.1 20.4 -30.6 1.34 0.54 -1.42 0 0 0 0.4795 -0.5972 0.9516 -0.040 0.057 0.140
1.66 -7.1 20.4 -30.6 0.45 0.32 -1.43 0 0 0 0.2862 2.4002 2.0808 -0.033 0.047 0.161
1.69 -5.0 19.7 -31.4 -0.84 0.04 -1.11 0 0 0 0.8181 0.9354 3.3267 0.029 0.069 0.258
1.72 -5.0 19.7 -31.4 -1.08 0.10 -1.10 0 0 0 0.3292 -0.5991 2.1128 0.019 0.086 0.330
1.75 0.5 18.5 -31.1 -0.84 -0.02 -1.28 0 0 0 0.0358 1.8002 0.9629 0.054 0.076 0.373
1.79 0.5 18.5 -31.1 -1.01 -0.15 -0.68 0 0 0 1.2466 -0.3312 2.0557 0.062 0.101 0.416
1.82 3.3 17.9 -31.3 -0.50 -0.15 -0.79 0 0 0 0.1871 0.6834 0.2862 0.054 0.134 0.457
1.85 3.3 17.9 -31.3 -0.53 -0.18 -1.03 0 0 0 -0.4112 1.0069 0.3699 0.082 0.127 0.461
1.88 5.4 18.2 -32.3 -0.41 -0.12 -0.86 0 0 0 0.3418 0.1959 1.1228 0.089 0.129 0.485
1.91 5.4 18.2 -32.3 -0.25 -0.22 -0.78 0 0 0 0.5087 0.0965 0.7950 0.091 0.144 0.509
1.94 7.0 18.8 -32.4 -0.20 -0.23 -0.98 0 0 0 -0.5143 -0.0624 0.7757 0.079 0.153 0.540
1.97 7.0 18.8 -32.4 -0.19 -0.20 -0.89 0 0 0 -0.3246 -0.1110 1.0720 0.060 0.143 0.567
2.01 8.3 18.9 -31.8 -0.02 -0.18 -0.89 0 0 0 0.1695 0.5999 0.9540 0.063 0.146 0.595
2.04 8.3 18.9 -31.8 -0.25 -0.16 -1.07 0 0 0 -0.5274 -0.3645 1.0579 0.056 0.138 0.630
2.07 9.1 18.0 -32.5 -0.05 -0.17 -1.09 0 0 0 -0.1654 -0.4297 0.7885 0.034 0.130 0.657
2.10 9.1 18.0 -32.5 -0.09 -0.18 -0.95 0 0 0 0.2022 0.3938 0.3847 0.032 0.136 0.672
2.13 9.6 17.7 -34.0 -0.04 -0.23 -0.96 0 0 0 0.2566 0.1250 0.5449 0.031 0.151 0.694
2.16 9.6 17.7 -34.0 -0.04 -0.23 -0.96 0 0 0 -0.1133 -0.1278 -0.0375 0.026 0.158 0.700
2.20 11.1 17.5 -34.1 -0.05 -0.11 -1.09 0 0 0 0.0565 0.2314 0.0714 0.018 0.149 0.698
