iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:32:23 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.82 9.9 -18.9 -20.8 -0.96 0.15 -1.54 0 0 0 0.1104 -2.2187 -1.8873 -0.218 0.297 1.671
0.85 9.7 -16.6 -23.4 0.21 0.40 -1.16 0 0 0 -0.5094 1.1210 -3.5740 -0.198 0.299 1.567
0.88 9.7 -16.6 -23.4 1.26 0.25 -0.57 0 0 0 0.8881 -0.9942 -3.7722 -0.163 0.328 1.466
0.91 10.3 -15.2 -23.8 1.04 -0.05 -0.58 0 0 0 1.0619 -2.1356 -2.5968 -0.188 0.371 1.384
0.95 10.3 -15.2 -23.8 1.19 -0.11 -0.61 0 0 0 -0.7314 0.5330 -2.5566 -0.163 0.384 1.292
0.97 12.2 -13.1 -23.7 1.03 -0.09 -0.41 0 0 0 0.3444 -1.6393 -1.5404 -0.160 0.396 1.211
1.01 12.2 -13.1 -23.7 1.03 -0.09 -0.41 0 0 0 0.2422 -0.9487 -0.0831 -0.190 0.409 1.195
1.04 12.6 -11.5 -24.4 0.34 -0.25 -0.21 0 0 0 -0.1104 0.5482 -0.5302 -0.185 0.410 1.189
1.07 12.6 -11.5 -24.4 0.52 -0.13 -0.03 0 0 0 0.3780 -0.7539 -0.3777 -0.182 0.415 1.173
1.10 12.6 -11.4 -24.3 0.47 -0.01 0.23 0 0 0 0.9562 -1.1501 0.2362 -0.252 0.449 1.184
1.13 12.6 -11.4 -24.3 0.30 0.07 0.45 0 0 0 0.3825 0.6107 -0.3202 -0.258 0.466 1.189
1.16 11.4 -12.3 -24.5 0.29 0.16 0.49 0 0 0 0.1421 1.6897 -0.8807 -0.213 0.476 1.169
1.19 11.4 -12.3 -24.5 0.16 0.40 0.39 0 0 0 -0.0124 1.0217 -0.2415 -0.153 0.486 1.148
1.22 11.8 -13.2 -24.3 -0.44 0.49 -0.08 0 0 0 -1.9049 -1.0906 0.1732 -0.158 0.456 1.142
1.26 11.8 -13.2 -24.3 -0.76 0.69 -2.01 0 0 0 -5.0764 -1.0472 -1.2872 -0.176 0.366 1.113
1.29 12.9 -10.2 -25.5 -0.11 0.27 -2.00 0 0 0 -5.3989 -1.3846 -1.2655 -0.201 0.122 0.985
1.32 12.9 -10.2 -25.5 0.18 -0.38 -1.99 0 0 0 -3.9232 0.2092 -1.9033 -0.213 0.008 0.918
1.35 12.2 -3.9 -27.8 0.41 -0.43 -1.99 0 0 0 -1.7690 0.7074 -1.8022 -0.195 -0.046 0.853
1.38 12.2 -3.9 -27.8 0.63 -0.27 -1.99 0 0 0 -0.3335 -0.3622 -0.2268 -0.195 -0.072 0.813
1.41 12.6 3.8 -28.6 0.46 -0.16 -1.77 0 0 0 -0.0215 0.1243 0.5459 -0.200 -0.077 0.819
1.44 12.6 3.8 -28.6 0.58 -0.07 -1.42 0 0 0 0.6093 0.7787 0.4706 -0.175 -0.068 0.840
1.47 14.6 4.5 -27.8 1.30 0.29 -1.38 0 0 0 0.7961 0.6715 0.6304 -0.160 -0.044 0.858
1.51 14.6 4.5 -27.8 1.27 0.41 -1.30 0 0 0 0.9119 1.2598 1.5346 -0.133 -0.027 0.892
1.54 17.2 2.8 -27.4 0.92 0.44 -1.20 0 0 0 0.6515 -0.1014 1.6432 -0.102 -0.005 0.956
1.57 17.2 2.8 -27.4 0.99 0.76 -1.91 0 0 0 0.0330 0.1520 0.6936 -0.111 0.000 0.985
1.60 17.2 1.2 -27.3 0.22 0.56 -1.81 0 0 0 0.7264 2.4481 2.2913 -0.066 0.003 1.021
1.63 17.2 1.2 -27.3 -1.22 0.26 -1.41 0 0 0 2.2144 -0.9493 4.9475 -0.037 0.067 1.212
1.66 17.5 -4.0 -26.5 -1.48 0.19 -0.96 0 0 0 1.9397 -0.0056 2.6677 -0.064 0.121 1.314
1.69 17.5 -4.0 -26.5 -1.10 -0.01 -1.23 0 0 0 0.2263 1.9954 1.1221 -0.036 0.144 1.356
1.72 17.9 -8.5 -25.0 -1.09 -0.02 -0.95 0 0 0 1.4760 -0.2711 2.2045 -0.013 0.166 1.422
1.76 17.9 -8.5 -25.0 -0.68 -0.04 -0.75 0 0 0 1.3657 0.1719 1.0717 -0.032 0.207 1.467
1.79 18.9 -13.0 -22.8 -0.51 -0.06 -0.67 0 0 0 0.2151 2.0533 0.1411 0.000 0.224 1.480
1.82 18.9 -13.0 -22.8 -0.49 -0.28 -0.72 0 0 0 0.4805 -0.5551 0.9519 0.026 0.237 1.507
1.85 18.0 -14.5 -22.0 -0.42 -0.20 -0.85 0 0 0 0.6005 0.0030 0.6901 0.007 0.255 1.531
1.88 18.0 -14.5 -22.0 -0.24 -0.22 -0.78 0 0 0 0.1653 0.5809 0.8131 0.015 0.265 1.553
1.91 17.3 -15.4 -21.5 -0.10 -0.31 -0.81 0 0 0 -0.3434 0.3259 0.8768 0.019 0.262 1.578
1.94 17.3 -15.4 -21.5 -0.14 -0.25 -1.02 0 0 0 -0.4030 -0.0234 0.4511 0.017 0.251 1.595
1.98 17.7 -16.7 -21.2 0.03 -0.19 -0.96 0 0 0 0.1655 0.4961 0.8521 0.003 0.236 1.621
