iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:28:42 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.19 -28.2 -13.2 -20.2 0.02 0.20 -2.00 0 0 0 -4.1218 0.0788 -2.2339 -0.277 0.051 -1.601
1.22 -28.6 -11.0 -22.0 0.34 -0.01 -1.99 0 0 0 -2.8093 1.0956 -2.9376 -0.240 -0.033 -1.735
1.25 -28.6 -11.0 -22.0 0.34 -0.01 -1.99 0 0 0 -2.5759 -0.3277 -1.0400 -0.238 -0.092 -1.801
1.29 -27.7 -8.0 -24.2 0.16 -0.29 -1.99 0 0 0 -0.7702 0.3738 -0.1743 -0.248 -0.161 -1.833
1.32 -27.7 -8.0 -24.2 0.78 0.10 -1.74 0 0 0 0.0616 0.2154 -0.0169 -0.242 -0.166 -1.839
1.35 -26.8 -7.5 -24.8 0.78 0.10 -1.74 0 0 0 0.1458 1.0451 0.7671 -0.224 -0.165 -1.827
1.38 -26.8 -7.5 -24.8 1.13 0.06 -1.97 0 0 0 1.5246 1.2374 0.4633 -0.172 -0.146 -1.799
1.41 -25.2 -6.3 -26.7 1.31 0.94 -1.91 0 0 0 2.3670 -0.3092 0.4091 -0.163 -0.090 -1.781
1.44 -25.2 -6.3 -26.7 1.16 0.91 -1.81 0 0 0 1.7839 2.8176 1.4890 -0.124 -0.042 -1.747
1.47 -23.6 -6.9 -28.0 0.01 0.68 -1.35 0 0 0 1.9291 1.4431 2.8576 -0.029 0.021 -1.661
1.50 -23.6 -6.9 -28.0 -0.98 0.42 -1.23 0 0 0 0.3335 -0.0108 3.3791 -0.032 0.059 -1.550
1.54 -22.1 -7.0 -27.8 -1.66 -0.00 -1.23 0 0 0 0.9765 0.4386 2.7453 -0.031 0.070 -1.467
1.57 -22.1 -7.0 -27.8 -1.70 -0.16 -0.87 0 0 0 0.8068 0.0048 1.3409 -0.031 0.104 -1.400
1.60 -22.1 -5.5 -27.6 -1.32 -0.22 -0.68 0 0 0 0.6481 1.0771 1.0748 -0.020 0.121 -1.371
1.63 -22.1 -5.5 -27.6 -1.04 -0.25 -0.60 0 0 0 0.1227 0.7624 1.1483 0.003 0.130 -1.340
1.66 -21.9 -3.8 -28.9 -0.56 -0.30 -0.75 0 0 0 0.1277 1.3122 0.5242 0.025 0.135 -1.302
1.69 -21.9 -3.8 -28.9 -0.37 -0.23 -0.64 0 0 0 0.1051 0.6468 0.8095 0.059 0.139 -1.291
1.73 -21.3 -2.9 -29.7 -0.26 -0.28 -0.85 0 0 0 0.0015 -1.3060 1.2623 0.036 0.140 -1.256
1.75 -21.3 -2.9 -29.7 -0.17 -0.21 -0.81 0 0 0 0.1538 0.6040 -0.0282 0.023 0.148 -1.240
1.79 -20.6 -1.9 -30.5 -0.06 -0.28 -0.83 0 0 0 0.1121 0.5170 0.3093 0.043 0.151 -1.239
1.82 -20.6 -1.9 -30.5 -0.13 -0.27 -0.93 0 0 0 0.2997 -0.6362 0.6321 0.022 0.168 -1.222
1.85 -21.3 -1.3 -29.9 -0.08 -0.31 -1.00 0 0 0 0.2241 0.2198 0.4855 -0.003 0.193 -1.200
