iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:26:47 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.88 3.5 -12.8 -30.5 0.98 -0.14 -1.14 0 0 0 -0.1892 -0.6273 -1.4600 -0.518 0.605 2.055
0.91 3.5 -12.8 -30.5 1.09 -0.02 -0.25 0 0 0 1.4928 -0.3556 -1.1630 -0.498 0.641 2.009
0.94 3.9 -12.3 -30.5 0.87 0.02 0.33 0 0 0 3.0319 -1.4508 0.3024 -0.545 0.705 2.042
0.97 3.9 -12.3 -30.5 0.66 0.24 0.15 0 0 0 2.4679 -1.0902 0.7948 -0.636 0.757 2.120
1.00 2.6 -15.7 -27.9 0.39 0.23 0.12 0 0 0 0.9441 1.4359 -0.6517 -0.654 0.813 2.165
1.03 2.6 -15.7 -27.9 0.39 0.23 0.12 0 0 0 0.0952 1.9750 -0.7946 -0.597 0.834 2.152
1.07 2.8 -17.7 -26.2 -0.03 0.21 0.06 0 0 0 -0.7817 1.1306 -1.1023 -0.513 0.852 2.106
1.10 2.8 -17.7 -26.2 -0.44 -0.05 -0.79 0 0 0 -3.1431 0.6642 -0.9495 -0.425 0.809 2.025
1.13 4.9 -16.5 -26.9 -1.08 -0.64 -2.00 0 0 0 -4.6166 -2.0794 1.6395 -0.419 0.708 1.978
1.16 4.9 -16.5 -26.9 -1.39 -1.12 -1.99 0 0 0 -4.4360 -0.6289 0.6154 -0.478 0.497 1.958
1.19 3.5 -9.4 -29.9 -0.97 -1.30 -1.99 0 0 0 -2.6546 -0.4462 -1.3677 -0.464 0.422 1.896
1.22 3.5 -9.4 -29.9 0.09 -1.03 -1.98 0 0 0 -2.1450 0.2667 -2.4811 -0.433 0.391 1.810
1.25 2.1 -5.5 -30.7 0.60 -0.98 -1.78 0 0 0 -0.8440 0.6095 -0.2331 -0.389 0.366 1.740
1.28 2.1 -5.5 -30.7 0.51 -0.71 -1.83 0 0 0 -0.1022 0.3530 1.1005 -0.382 0.349 1.752
1.32 3.2 -2.9 -30.8 0.57 -0.33 -1.70 0 0 0 0.3413 2.1923 0.2394 -0.364 0.350 1.792
1.35 3.2 -2.9 -30.8 0.99 0.06 -1.71 0 0 0 0.3593 2.5313 0.2523 -0.285 0.358 1.802
1.38 4.8 -3.0 -30.6 0.70 0.26 -1.66 0 0 0 0.5846 2.3105 0.8157 -0.228 0.366 1.822
1.41 4.8 -3.0 -30.6 0.48 0.23 -1.57 0 0 0 -0.3446 3.5041 1.4013 -0.142 0.363 1.859
1.44 9.7 -4.3 -29.2 -0.43 0.03 -1.58 0 0 0 -0.4798 2.5395 3.3381 -0.085 0.343 1.929
1.47 9.7 -4.3 -29.2 -0.86 -0.17 -1.54 0 0 0 -0.1421 2.0474 3.2614 -0.061 0.330 2.025
1.50 13.1 -6.9 -28.2 -1.23 -0.38 -1.38 0 0 0 -0.1378 2.1876 3.2631 0.007 0.320 2.168
1.53 13.1 -6.9 -28.2 -1.32 -0.37 -0.83 0 0 0 0.3814 1.6060 2.0787 0.031 0.329 2.243
1.57 16.2 -9.9 -26.8 -0.81 -0.36 -1.20 0 0 0 -1.2702 1.7784 0.8399 0.058 0.316 2.280
1.60 16.2 -9.9 -26.8 -0.78 -0.34 -1.01 0 0 0 0.3487 1.5212 1.5644 0.120 0.300 2.314
1.63 17.7 -11.2 -24.9 -0.63 -0.36 -0.76 0 0 0 0.7330 0.4521 1.4272 0.130 0.323 2.359
1.66 17.7 -11.2 -24.9 -0.40 -0.35 -0.87 0 0 0 -0.6181 0.0738 0.4941 0.124 0.328 2.380
1.69 19.3 -12.3 -23.4 -0.46 -0.41 -0.78 0 0 0 0.2616 -0.2897 1.2331 0.074 0.328 2.427
1.72 19.3 -12.3 -23.4 -0.28 -0.47 -0.74 0 0 0 0.3271 0.4569 0.6081 0.067 0.340 2.454
1.75 18.8 -13.7 -22.3 -0.08 -0.49 -0.77 0 0 0 0.2550 0.2579 0.1659 0.072 0.349 2.461
1.78 18.8 -13.7 -22.3 0.02 -0.46 -0.79 0 0 0 0.2288 0.1647 -0.1374 0.068 0.380 2.466
1.82 18.3 -13.8 -22.2 0.01 -0.47 -0.88 0 0 0 -0.1473 -0.2228 -0.1635 0.062 0.395 2.461
1.85 18.3 -13.8 -22.2 0.06 -0.49 -0.81 0 0 0 0.2393 0.2501 0.2236 0.057 0.420 2.468
1.88 17.8 -14.5 -22.2 0.04 -0.48 -0.86 0 0 0 0.0962 0.3872 0.1924 0.064 0.432 2.472
1.91 17.8 -14.5 -22.2 0.01 -0.49 -0.82 0 0 0 0.1563 0.1573 0.3817 0.062 0.448 2.483
1.94 17.5 -15.3 -22.3 0.01 -0.49 -0.82 0 0 0 -0.1935 0.1183 0.0221 0.061 0.455 2.493
1.97 17.5 -15.3 -22.3 0.10 -0.44 -1.03 0 0 0 0.3344 0.5517 -0.2121 0.078 0.456 2.484
2.01 18.0 -15.6 -21.5 0.13 -0.45 -0.88 0 0 0 0.4940 0.1921 0.0898 0.091 0.470 2.481
