iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:27:38 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.75 -19.9 -6.6 -28.5 0.47 0.77 -1.16 0 0 0 -0.1739 -2.5174 -4.6154 -0.046 0.480 -0.994
0.78 -19.9 -6.6 -28.5 1.76 0.95 -1.65 0 0 0 -0.7851 0.5337 -4.6681 0.009 0.472 -1.144
0.82 -22.8 -9.3 -26.4 0.90 0.38 -1.27 0 0 0 -0.5840 -3.6113 -1.0387 0.004 0.446 -1.216
0.85 -22.8 -9.3 -26.4 1.25 0.11 -1.32 0 0 0 -1.6239 -1.1863 -2.6248 -0.082 0.418 -1.286
0.88 -25.5 -13.6 -23.9 0.92 -0.19 -0.90 0 0 0 -0.3269 0.1380 -1.6248 -0.059 0.403 -1.350
0.91 -25.5 -13.6 -23.9 0.74 -0.20 -0.70 0 0 0 0.2949 -0.5444 -0.8287 -0.046 0.401 -1.402
0.94 -25.0 -16.0 -23.0 0.58 -0.06 -0.67 0 0 0 0.7461 0.3583 -0.5172 -0.044 0.415 -1.420
0.97 -25.0 -16.0 -23.0 0.48 0.32 -0.23 0 0 0 1.6443 1.7479 -0.3676 -0.005 0.448 -1.432
1.00 -24.4 -17.9 -22.8 0.26 0.41 0.35 0 0 0 2.1261 0.3433 0.4125 0.038 0.523 -1.437
1.04 -24.4 -17.9 -22.8 -0.23 0.43 0.55 0 0 0 0.9849 1.8876 0.2258 0.054 0.563 -1.423
1.07 -23.4 -19.7 -22.5 -0.67 0.41 0.80 0 0 0 -0.8616 -0.6146 -0.4757 0.152 0.570 -1.448
1.10 -23.4 -19.7 -22.5 -0.17 0.68 -1.78 0 0 0 -6.1505 -3.5216 -0.7572 0.072 0.457 -1.451
1.13 -22.7 -17.8 -23.8 -0.13 0.42 -2.00 0 0 0 -6.5819 -2.8011 -0.8541 -0.005 0.267 -1.470
1.16 -22.7 -17.8 -23.8 0.21 -0.17 -1.99 0 0 0 -4.8369 -2.6631 -0.5807 -0.075 0.133 -1.492
1.20 -23.8 -13.3 -25.2 0.67 -0.25 -1.99 0 0 0 -1.9995 0.8540 -2.1914 -0.096 0.010 -1.555
1.22 -23.8 -13.3 -25.2 0.91 -0.11 -1.99 0 0 0 -1.0773 0.8372 -1.9788 -0.069 -0.024 -1.618
1.26 -23.6 -9.1 -27.6 0.73 -0.09 -1.99 0 0 0 -0.4470 0.2526 -0.6375 -0.058 -0.038 -1.652
1.29 -23.6 -9.1 -27.6 0.89 0.09 -1.47 0 0 0 0.1846 1.1946 0.4966 -0.024 -0.050 -1.647
1.32 -22.1 -9.1 -29.0 1.45 0.37 -1.55 0 0 0 0.6743 0.0399 1.1501 -0.007 -0.036 -1.624
1.35 -22.1 -9.1 -29.0 1.45 0.37 -1.55 0 0 0 0.8442 1.0651 1.8900 0.002 -0.012 -1.570
1.38 -22.2 -8.3 -29.0 1.47 0.53 -1.36 0 0 0 1.3885 1.0914 2.8685 0.039 0.020 -1.506
1.41 -22.2 -8.3 -29.0 0.96 0.64 -1.03 0 0 0 1.1496 0.4264 2.9701 0.047 0.062 -1.426
1.44 -22.8 -6.3 -28.4 0.12 0.61 -1.26 0 0 0 -0.2791 0.3386 3.3940 0.064 0.075 -1.302
1.47 -22.8 -6.3 -28.4 -1.16 0.22 -1.34 0 0 0 0.8961 -0.9805 4.2355 0.042 0.087 -1.193
1.51 -23.1 -2.7 -27.8 -1.65 0.05 -0.93 0 0 0 1.1674 1.3235 1.0747 0.031 0.139 -1.103
1.54 -23.1 -2.7 -27.8 -1.10 -0.07 -0.73 0 0 0 -0.1999 1.4670 0.4872 0.077 0.152 -1.090
1.57 -22.7 -0.7 -27.4 -0.82 -0.20 -0.92 0 0 0 0.1747 -0.2563 1.0494 0.081 0.149 -1.065
1.60 -22.7 -0.7 -27.4 -0.64 -0.25 -0.71 0 0 0 0.5548 0.7101 0.6807 0.076 0.164 -1.042
1.63 -23.0 0.4 -27.8 -0.33 -0.18 -0.96 0 0 0 -0.7605 0.6358 -0.1525 0.123 0.157 -1.037
1.66 -23.0 0.4 -27.8 -0.12 -0.29 -0.97 0 0 0 -0.2055 -0.6701 0.4921 0.090 0.158 -1.024
1.69 -24.2 2.2 -28.8 -0.09 -0.23 -1.08 0 0 0 0.5254 0.4693 0.0944 0.075 0.162 -1.016
1.72 -24.2 2.2 -28.8 0.09 -0.26 -0.88 0 0 0 0.2321 -0.0034 1.1706 0.069 0.187 -0.993
1.76 -24.6 2.4 -28.2 -0.07 -0.26 -1.10 0 0 0 -0.1522 0.4150 1.2814 0.069 0.191 -0.959
1.79 -24.6 2.4 -28.2 0.08 -0.37 -1.18 0 0 0 0.4990 -0.5192 0.4264 0.061 0.181 -0.919
