iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:23:49 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
0.45 -18.3 6.6 -25.8 0.40 0.76 -2.00 0 0 0 0.4370 2.4712 1.0546 0.053 -0.283 -1.156
0.48 -18.3 6.6 -25.8 0.24 0.78 -2.00 0 0 0 1.3507 3.0427 2.7767 0.151 -0.251 -1.103
0.51 -17.1 10.1 -26.7 -0.15 0.62 -1.24 0 0 0 2.5392 2.2089 3.0830 0.232 -0.185 -1.030
0.54 -17.1 10.1 -26.7 -0.16 0.48 -0.12 0 0 0 4.5508 1.1581 2.7083 0.304 -0.033 -0.973
0.57 -13.4 10.1 -27.9 -0.13 0.30 0.46 0 0 0 4.1786 0.1077 2.2512 0.314 0.099 -0.945
0.60 -13.4 10.1 -27.9 -0.07 0.24 0.75 0 0 0 2.8857 -0.4868 1.3526 0.301 0.268 -0.920
0.63 -10.8 5.0 -30.5 0.03 0.12 0.78 0 0 0 1.3914 -0.3000 1.3886 0.283 0.330 -0.901
0.66 -10.8 5.0 -30.5 -0.27 0.04 0.47 0 0 0 0.4177 -0.3245 1.5483 0.263 0.361 -0.867
0.69 -11.5 0.9 -31.8 -0.66 -0.19 0.08 0 0 0 -0.7132 -0.7827 1.5013 0.221 0.367 -0.807
0.72 -11.5 0.9 -31.8 -1.28 -0.45 -0.45 0 0 0 -0.8906 -0.8772 1.2393 0.182 0.354 -0.764
0.76 -12.7 0.4 -31.6 -1.43 -0.38 -1.00 0 0 0 -1.1040 -0.2490 -0.0696 0.153 0.316 -0.740
0.79 -12.7 0.4 -31.6 -1.93 -0.08 -1.36 0 0 0 -1.3672 -1.2734 -1.9219 0.142 0.286 -0.760
0.82 -14.4 2.1 -30.8 -1.13 -0.12 -1.82 0 0 0 0.0500 -2.4695 -3.2051 0.109 0.258 -0.838
0.85 -14.4 2.1 -30.8 -1.35 0.04 -1.50 0 0 0 0.7328 -1.3655 -1.8100 0.060 0.273 -0.930
0.88 -16.8 2.2 -30.1 -1.00 0.39 -1.15 0 0 0 -0.3158 -2.9297 -3.0356 0.029 0.279 -0.995
0.91 -16.8 2.2 -30.1 0.64 0.68 -1.11 0 0 0 -0.5208 -5.6614 -4.0075 -0.080 0.257 -1.097
0.95 -21.3 -2.9 -27.9 1.27 0.98 -0.94 0 0 0 -0.8718 0.2743 -2.9290 -0.123 0.261 -1.238
0.97 -21.3 -2.9 -27.9 1.76 0.61 -1.80 0 0 0 -2.6379 -1.2090 -3.6543 -0.095 0.202 -1.351
1.01 -24.3 -6.6 -25.6 1.55 0.31 -1.35 0 0 0 -0.4106 -4.1791 -1.0149 -0.169 0.176 -1.420
1.04 -24.3 -6.6 -25.6 0.68 0.08 -0.94 0 0 0 0.2869 -0.0639 -0.0559 -0.223 0.173 -1.424
1.07 -27.8 -8.4 -23.2 0.61 0.25 -0.53 0 0 0 0.8743 -0.4146 -0.4037 -0.224 0.192 -1.429
1.10 -27.8 -8.4 -23.2 0.63 0.18 -0.18 0 0 0 0.6299 -0.5957 0.1018 -0.242 0.214 -1.426
1.13 -28.9 -9.5 -21.9 0.46 0.11 0.23 0 0 0 1.0098 1.2476 -0.0489 -0.217 0.234 -1.414
1.16 -28.9 -9.5 -21.9 -0.02 0.42 0.36 0 0 0 1.4208 1.7160 -0.8643 -0.175 0.272 -1.420
1.19 -28.4 -11.5 -21.1 -0.19 0.53 0.20 0 0 0 -0.2353 0.8474 -1.7868 -0.129 0.296 -1.456
1.22 -28.4 -11.5 -21.1 0.14 0.50 -2.00 0 0 0 -4.0923 -2.8265 -1.1739 -0.149 0.200 -1.537
1.26 -27.2 -12.3 -21.9 -0.17 -0.34 -1.99 0 0 0 -4.3278 -1.3957 -0.4139 -0.210 0.091 -1.566
1.29 -27.2 -12.3 -21.9 0.54 -0.38 -1.99 0 0 0 -1.9394 0.3293 -2.4065 -0.216 -0.012 -1.656
1.32 -26.9 -11.1 -22.7 0.59 -0.21 -1.95 0 0 0 -0.9128 0.8425 -1.0357 -0.195 -0.040 -1.730
1.35 -26.9 -11.1 -22.7 0.39 -0.19 -1.95 0 0 0 -0.5768 0.3387 0.4270 -0.185 -0.056 -1.734
1.38 -27.4 -9.4 -23.8 0.57 -0.09 -1.80 0 0 0 0.3771 0.9059 0.2435 -0.159 -0.063 -1.719
1.41 -27.4 -9.4 -23.8 1.71 0.52 -1.73 0 0 0 1.0365 0.5350 -0.1053 -0.142 -0.043 -1.717
1.44 -27.4 -9.0 -26.5 2.05 1.00 -1.99 0 0 0 1.1120 0.2777 1.1913 -0.131 -0.015 -1.700
1.47 -27.4 -9.0 -26.5 1.24 1.04 -1.82 0 0 0 1.3649 1.5478 2.6382 -0.063 0.028 -1.590
1.51 -24.8 -8.9 -27.7 -0.10 0.73 -1.53 0 0 0 0.5756 -0.7386 3.4349 -0.063 0.047 -1.511
1.54 -24.8 -8.9 -27.7 -2.04 -0.33 -0.94 0 0 0 1.1776 0.0542 4.2741 -0.093 0.060 -1.359
1.57 -23.4 -7.4 -27.0 -2.04 -0.51 -0.01 0 0 0 1.5096 0.7028 0.5050 -0.083 0.097 -1.298
1.60 -23.4 -7.4 -27.0 -1.37 -0.46 -0.57 0 0 0 -0.0265 1.6563 0.0692 -0.050 0.114 -1.298
1.63 -23.5 -3.5 -27.8 -0.90 -0.30 -0.49 0 0 0 0.2281 0.6426 0.6007 -0.029 0.112 -1.285
1.66 -23.5 -3.5 -27.8 -0.69 -0.42 -0.93 0 0 0 -0.0907 0.7687 0.1344 -0.010 0.127 -1.273
1.69 -21.9 -3.4 -27.9 -0.49 -0.34 -0.95 0 0 0 0.1426 -0.1475 0.1572 -0.001 0.125 -1.270
1.73 -21.9 -3.4 -27.9 -0.37 -0.34 -0.84 0 0 0 0.0927 0.4807 -0.2636 -0.078 0.172 -1.259
1.76 -20.6 -3.2 -28.3 -0.06 -0.17 -0.94 0 0 0 -0.7360 1.4530 -0.7922 -0.047 0.175 -1.276
1.79 -20.6 -3.2 -28.3 -0.05 -0.30 -0.81 0 0 0 0.0589 0.2797 0.7063 -0.021 0.166 -1.280
1.82 -20.2 -3.0 -29.0 0.15 -0.13 -1.19 0 0 0 -0.8659 0.0566 -0.6162 -0.042 0.140 -1.274
1.85 -20.2 -3.0 -29.0 -0.06 -0.16 -0.94 0 0 0 0.1481 -0.6048 0.0858 -0.051 0.130 -1.283
1.88 -20.1 -1.9 -29.0 0.06 -0.21 -0.95 0 0 0 0.1751 -0.0341 0.3642 -0.059 0.140 -1.274
1.91 -20.1 -1.9 -29.0 -0.01 -0.13 -1.18 0 0 0 -0.7914 -0.4367 -0.1577 -0.052 0.127 -1.275
1.94 -20.1 -1.4 -28.6 0.09 0.03 -1.05 0 0 0 -0.1436 -0.3593 -0.3857 -0.066 0.114 -1.284
1.98 -20.1 -1.4 -28.6 0.01 -0.04 -0.83 0 0 0 0.4317 0.1268 0.1705 -0.054 0.115 -1.292
2.01 -19.3 -1.5 -28.8 0.10 -0.05 -1.04 0 0 0 -0.1549 0.7641 0.3348 -0.042 0.117 -1.282
