iPhone Sensor Log from Crossbow started at Dec 16, 2011 19:24:56 Pacific Standard Time.
ElapsedTime(s) xMag(uT) yMag(uT) zMag(uT) xAccel(g) yAccel(g) zAccel(g) latitude(deg) longitude(deg) altitude(m) xRate(rad/sec) yRate(rad/sec) zRate(rad/sec) roll(rad) pitch(rad) yaw(rad)
1.82 -6.1 -21.2 -25.5 -0.54 -0.30 -1.09 0 0 0 0.1392 0.1094 0.8643 0.098 0.128 -2.640
1.85 -5.5 -21.7 -24.2 -0.34 -0.30 -1.12 0 0 0 -0.4087 0.9347 0.3954 0.117 0.126 -2.623
1.88 -5.5 -21.7 -24.2 -0.38 -0.23 -1.08 0 0 0 0.1005 -1.3945 0.1080 0.100 0.122 -2.617
1.91 -3.5 -22.1 -23.6 -0.26 -0.16 -0.90 0 0 0 0.4828 -1.2331 0.6481 0.033 0.140 -2.605
1.94 -3.5 -22.1 -23.6 -0.28 -0.25 -1.00 0 0 0 -0.3613 0.3704 0.7897 0.024 0.139 -2.584
1.98 -5.2 -22.0 -23.5 -0.13 -0.29 -0.93 0 0 0 0.2094 0.0770 0.6994 0.032 0.141 -2.553
2.01 -5.2 -22.0 -23.5 -0.17 -0.22 -0.89 0 0 0 0.2368 0.0790 0.7568 0.026 0.148 -2.534
2.04 -6.1 -21.6 -24.2 -0.16 -0.31 -1.00 0 0 0 -0.0224 0.9900 0.9462 0.038 0.154 -2.510
2.07 -6.1 -21.6 -24.2 -0.10 -0.26 -0.75 0 0 0 0.5236 0.4593 -0.0838 0.057 0.163 -2.495
2.11 -5.5 -21.0 -25.1 0.08 -0.22 -0.92 0 0 0 -0.1216 -0.8219 0.9970 0.051 0.173 -2.479
